StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Previous Fraud,lose_money,amount_lost,report_loss,CyberTraining,Lonely1,Lonely2,Lonely3,KeepResponse,PID
8/1/2022 8:29,8/1/2022 8:30,100,49,TRUE,8/1/2022 8:30,R_3plQ2OaFA4mirEu,Someone selling fraudulent goods or services,No,,No,Yes,Often,Some of the time,Some of the time,"Yes, use the responses.",5dc62e4c4faf95479be1d832
8/1/2022 8:29,8/1/2022 8:30,100,46,TRUE,8/1/2022 8:30,R_2f9yxoMeLKK326V,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",55d234565bc5bc0005d90389
8/1/2022 8:30,8/1/2022 8:30,100,34,TRUE,8/1/2022 8:30,R_3gLxnH80SwTCMql,,,,,Yes,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",5e6069cc03a4723c4f10ea19
8/1/2022 8:30,8/1/2022 8:31,100,63,TRUE,8/1/2022 8:31,R_Qhn9hfImGzdtkpr,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5f557b11e44ff19554e13eaf
8/1/2022 8:30,8/1/2022 8:31,100,44,TRUE,8/1/2022 8:31,R_uqb3PXGm22LhP8t,Someone claiming to be from the IRS (but wasn't),No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",62e17f3d639bfb67de70ce1d
8/1/2022 8:31,8/1/2022 8:31,100,49,TRUE,8/1/2022 8:31,R_1o6W8NdqdKGI9Ga,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from the company where you work (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,Yes,Hardly ever,Some of the time,Often,"Yes, use the responses.",615eddb82c272bfc2abe6904
8/1/2022 8:30,8/1/2022 8:32,100,108,TRUE,8/1/2022 8:32,R_2dRWGrfRc0Tf40L,"Someone claiming to be from the Social Security Administration (but wasn't),Someone selling fraudulent goods or services",No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",60e36042eb9b482e57a300ae
8/1/2022 8:32,8/1/2022 8:32,100,38,TRUE,8/1/2022 8:33,R_2qy2895XYMwTjQb,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,Yes,Often,Some of the time,Often,"Yes, use the responses.",62d6b1a5d089b18aac14dc24
8/1/2022 8:32,8/1/2022 8:33,100,41,TRUE,8/1/2022 8:33,R_2EghfGuYzeeCGD6,Someone selling fraudulent goods or services,No,,No,No,Often,Often,Often,"Yes, use the responses.",610f615654fdbcac0f485a9d
8/1/2022 8:32,8/1/2022 8:33,100,58,TRUE,8/1/2022 8:33,R_2QWDLbCSaPNkWQj,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5ec735fc4131bd17f438838c
8/1/2022 8:33,8/1/2022 8:34,100,73,TRUE,8/1/2022 8:34,R_sb2pqemau80Xq5X,Someone selling fraudulent goods or services,No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5e21e741f814784d3180f004
8/1/2022 8:33,8/1/2022 8:34,100,71,TRUE,8/1/2022 8:34,R_qOcw0KH5XNwUnw5,Someone selling fraudulent goods or services,No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5dcb24a0f3795b7f9c72b6ec
8/1/2022 8:34,8/1/2022 8:35,100,35,TRUE,8/1/2022 8:35,R_10NUF47unyoMLw6,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Some of the time,Some of the time,Often,"Yes, use the responses.",56f1d53bf2df32000b8f3748
8/1/2022 8:34,8/1/2022 8:35,100,35,TRUE,8/1/2022 8:35,R_3g5bJfm3CjYeQlr,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5c2fae74d76cde0001c11590
8/1/2022 8:35,8/1/2022 8:35,100,43,TRUE,8/1/2022 8:35,R_1li7mM6UuCLdyTW,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",61091bcc83a87df3d6bdbcba
8/1/2022 8:36,8/1/2022 8:37,100,50,TRUE,8/1/2022 8:37,R_3lFEDfoBeWGnKIz,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't)",No,,No,Not Sure,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",629d679fb4c7c6dbb69817d8
8/1/2022 8:36,8/1/2022 8:37,100,47,TRUE,8/1/2022 8:37,R_RsGgOAyILO2fhS1,Other,No,,No,No,Some of the time,Often,Often,"Yes, use the responses.",60b49cb1dc5470789edd23fe
8/1/2022 8:37,8/1/2022 8:37,100,49,TRUE,8/1/2022 8:37,R_1M0t6AaWvyIoDmC,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",6130c9c7f70b6f67907d58d5
8/1/2022 8:36,8/1/2022 8:38,100,75,TRUE,8/1/2022 8:38,R_3LiCRk7R4s6Q9CY,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,No,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",627a7577cbe1de8e36b06f57
8/1/2022 8:36,8/1/2022 8:38,100,69,TRUE,8/1/2022 8:38,R_AbqbIsIsTjRZJBf,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Other",No,,Yes,No,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",615de65ccc6b16aac18a20d8
8/1/2022 8:37,8/1/2022 8:39,100,114,TRUE,8/1/2022 8:39,R_2SCYLEIeMsoNqeV,"Someone claiming to be from the Social Security Administration (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Not Sure,Often,Often,Often,"Yes, use the responses.",5e8ca66ce6592d0350103956
8/1/2022 8:39,8/1/2022 8:39,100,42,TRUE,8/1/2022 8:39,R_2BwZUNu0P69BOPc,"Someone claiming to be from the company where you work (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",60fd6a2e013bff4b729c6dec
8/1/2022 8:38,8/1/2022 8:39,100,51,TRUE,8/1/2022 8:39,R_2zV0Q6WyFE7egVe,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Other",No,,No,No,Hardly ever,Often,Often,"Yes, use the responses.",5f8e80aed57cfa2528fe2c9b
8/1/2022 8:39,8/1/2022 8:39,100,39,TRUE,8/1/2022 8:39,R_3HXHCYsUAj9byVu,Someone claiming to be from another government agency (but wasn't),No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5edd7f96ca05b8a8b4eebeb4
8/1/2022 8:40,8/1/2022 8:40,100,36,TRUE,8/1/2022 8:40,R_xgvNwtVhlsllhKN,,,,,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5608a73fd7def20012b7389d
8/1/2022 8:40,8/1/2022 8:41,100,60,TRUE,8/1/2022 8:41,R_3PEJl7hD4qBm2vn,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",Yes,1573,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5bd49bcc25db7b0001794063
8/1/2022 8:41,8/1/2022 8:41,100,50,TRUE,8/1/2022 8:41,R_1o0dEfHZoDcEMg8,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5a198755f2e3460001edc5c9
8/1/2022 8:42,8/1/2022 8:42,100,47,TRUE,8/1/2022 8:42,R_3Ok8b8u6BMThvA0,,,,,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",575447b2cf4430000752a898
8/1/2022 8:42,8/1/2022 8:43,100,43,TRUE,8/1/2022 8:43,R_1QzpyMwYyCZeWhl,"Someone claiming to be from the company where you work (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",60124cb4154c54274faac7c0
8/1/2022 8:40,8/1/2022 8:43,100,163,TRUE,8/1/2022 8:43,R_1otJ81uc56Du2Ag,"Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,No,No,Often,Often,Often,"Yes, use the responses.",583c47973f1540000163f02b
8/1/2022 8:42,8/1/2022 8:43,100,64,TRUE,8/1/2022 8:43,R_uwfKZTFXbDrLaMx,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Often,Often,Often,"Yes, use the responses.",6143dabbacaecb3a83abd1f7
8/1/2022 8:43,8/1/2022 8:43,100,38,TRUE,8/1/2022 8:43,R_qPk8j5JBymOmqTn,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5d7cefc73f9ae70018b400f1
8/1/2022 8:43,8/1/2022 8:44,100,70,TRUE,8/1/2022 8:44,R_DBM7Y8AoUtaNTxL,Someone claiming to be from the IRS (but wasn't),No,,Yes,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",55bce852fdf99b268358f83b
8/1/2022 8:45,8/1/2022 8:46,100,30,TRUE,8/1/2022 8:46,R_3qJ78FXxy6shYss,Someone selling fraudulent goods or services,No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5f4fd146ee39f70f490889c9
8/1/2022 8:45,8/1/2022 8:46,100,78,TRUE,8/1/2022 8:46,R_2TLua9rKyplcu8V,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5debe91f7dfa3a2d2977799e
8/1/2022 8:45,8/1/2022 8:46,100,53,TRUE,8/1/2022 8:46,R_12Ex7mdzZ6OvdK6,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,No,Some of the time,Often,Some of the time,"Yes, use the responses.",62e2cfe5fb43a19042229aa5
8/1/2022 8:46,8/1/2022 8:46,100,32,TRUE,8/1/2022 8:46,R_1rf4ybUm8UkHJq9,,,,,Yes,Often,Hardly ever,Some of the time,"Yes, use the responses.",60d358cacfcfe523208d94ee
8/1/2022 8:45,8/1/2022 8:46,100,78,TRUE,8/1/2022 8:46,R_2tl3yYKLjL7o5v1,Someone otherwise claiming to be from an organization or group they weren't really from,No,,Yes,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",60fdd6065200f6120a01fba5
8/1/2022 8:46,8/1/2022 8:47,100,70,TRUE,8/1/2022 8:47,R_3reJk6uo2vGjUwV,"Someone claiming to be from another government agency (but wasn't),Someone claiming to be from the company where you work (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,Yes,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",6151fbe0c6b5a6b6af706100
8/1/2022 8:46,8/1/2022 8:47,100,48,TRUE,8/1/2022 8:47,R_7TYs4Xdig4Z4Mzn,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",5e67cfd568561d07fcc7056f
8/1/2022 8:47,8/1/2022 8:47,100,42,TRUE,8/1/2022 8:47,R_3nfqa9AakD153xx,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone claiming to be from the company where you work (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",62b05d0902f003ad813fcc44
8/1/2022 8:47,8/1/2022 8:47,100,45,TRUE,8/1/2022 8:47,R_33dqrmrwcXHgrse,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone claiming to be from the company where you work (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",Not Sure,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",6298c34f054568ae6b380874
8/1/2022 8:48,8/1/2022 8:48,100,41,TRUE,8/1/2022 8:48,R_xmi0UKbcgahNoMV,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from another government agency (but wasn't)",No,,Yes,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5ebedc3f1255ce0db7a5123d
8/1/2022 8:49,8/1/2022 8:49,100,38,TRUE,8/1/2022 8:49,R_31FOKxzEmDgBSI1,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5c36c5a851707e0001cd533d
8/1/2022 8:49,8/1/2022 8:50,100,53,TRUE,8/1/2022 8:50,R_2aQ8tDkAjxrwtFL,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,Yes,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",5e4aa4c11e0136000af57a42
8/1/2022 8:48,8/1/2022 8:50,100,96,TRUE,8/1/2022 8:50,R_1CJjsIyyieOenlw,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5eacd70006f95f33990e3df9
8/1/2022 8:50,8/1/2022 8:50,100,40,TRUE,8/1/2022 8:50,R_3390IsoQsI7DK0d,"Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,No,No,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",610309d6b51e8a9a5da8a6f4
8/1/2022 8:48,8/1/2022 8:50,100,158,TRUE,8/1/2022 8:50,R_d414MM8GA3ZuKdz,Someone claiming to be from another government agency (but wasn't),No,,No,No,Often,Some of the time,Often,"Yes, use the responses.",5ae7b526a0e4390001f08e2c
8/1/2022 8:50,8/1/2022 8:51,100,33,TRUE,8/1/2022 8:51,R_3lyOvmRo2rBd4hL,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5d48fcc5643eb80001fb43fa
8/1/2022 8:49,8/1/2022 8:51,100,98,TRUE,8/1/2022 8:51,R_1RAqNjqQCmPMhQR,"Someone selling fraudulent goods or services,Other",No,,No,No,Often,Often,Often,"Yes, use the responses.",61699743bb6d44b1d978e630
8/1/2022 8:51,8/1/2022 8:51,100,40,TRUE,8/1/2022 8:51,R_3NFjhKV3PuFDDI7,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5de00e31429725088d44f38d
8/1/2022 8:52,8/1/2022 8:52,100,24,TRUE,8/1/2022 8:52,R_VL0J6jEWk5yGNr3,,,,,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5c3f86e236052e00016ba692
8/1/2022 8:52,8/1/2022 8:53,100,55,TRUE,8/1/2022 8:53,R_24jbtvfcbd9IIyN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",6036e1282a1b33bfae3176f1
8/1/2022 8:52,8/1/2022 8:53,100,65,TRUE,8/1/2022 8:53,R_3m9PSJBMWiGU0bn,"Someone claiming to be from another government agency (but wasn't),Someone claiming to be from the company where you work (but wasn't)",No,,No,No,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",60cc4b4c0cfb91c5363253d0
8/1/2022 8:52,8/1/2022 8:54,100,97,TRUE,8/1/2022 8:54,R_1ou3NLBwwH5n0h6,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5b133bba30d562000155dc2e
8/1/2022 8:52,8/1/2022 8:54,100,138,TRUE,8/1/2022 8:54,R_3g1MWBkfmGiz27B,,,,,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5e5410f5be932e06384a03ec
8/1/2022 8:54,8/1/2022 8:55,100,40,TRUE,8/1/2022 8:55,R_2Xap5DNaLL3MiP1,Someone selling fraudulent goods or services,No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5ed88b61ff2fef399ca66d92
8/1/2022 8:54,8/1/2022 8:55,100,35,TRUE,8/1/2022 8:55,R_8pnyqwCVtthMHO9,Someone claiming to be from the IRS (but wasn't),No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",60fcc9e799bac1b75f745ae1
8/1/2022 8:52,8/1/2022 8:55,100,201,TRUE,8/1/2022 8:55,R_10T83Ez5QwtZCWD,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,No,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",614ef4f3b9e5a2f0388fc374
8/1/2022 8:54,8/1/2022 8:55,100,64,TRUE,8/1/2022 8:55,R_cvDdcRx2QC7UglX,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't)",Not Sure,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",6168a6cdc303371392b9d9c8
