StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Employment,TotalIncome,Race,Education,Age_1,Gender,PID
8/1/2022 7:55,8/1/2022 7:56,100,23,TRUE,8/1/2022 7:56,R_3O8inrdfKEkDPnU,"Not employed, NOT looking for work","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Some college but no degree,35,Female,5f7dd6ed4303f7000814dd3b
8/1/2022 7:55,8/1/2022 7:56,100,45,TRUE,8/1/2022 7:56,R_XB2laqlhlqo2ANz,"Not employed, NOT looking for work","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Bachelor degree,35,Female,581b738a930a280001062c6a
8/1/2022 7:58,8/1/2022 7:58,100,42,TRUE,8/1/2022 7:58,R_2t6jo680oTRI53Q,"Employed, working 30 or more hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,35,Female,616c27e289fbac20c73f34b6
8/1/2022 8:00,8/1/2022 8:01,100,36,TRUE,8/1/2022 8:01,R_31gtXWGY2m9VddU,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Bachelor degree,22,Female,6113fef8a9a42a062212ae84
8/1/2022 8:00,8/1/2022 8:01,100,72,TRUE,8/1/2022 8:01,R_2wBsgojPL9YaAX3,"Disabled, not able to work","$0 - $19,999",White or Caucasian (Non-Hispanic),Some college but no degree,49,Female,5df3fe135cc3802f51320240
8/1/2022 8:03,8/1/2022 8:04,100,30,TRUE,8/1/2022 8:04,R_2Yxs68dsMhb8FQa,"Not employed, NOT looking for work","$20,000 - $39,999",Asian American or Asian,Some college but no degree,20,Female,6108476d3ffdd88f68d50afb
8/1/2022 8:04,8/1/2022 8:05,100,39,TRUE,8/1/2022 8:05,R_9mmQfr8xk3JkYCd,"Not employed, NOT looking for work","$80,000 - $99,999",African American or African (Non-Hispanic),Some college but no degree,21,Female,61003c16c7897f06cf610dd0
8/1/2022 8:06,8/1/2022 8:06,100,45,TRUE,8/1/2022 8:06,R_5joyAaJmKTnBl5f,"Employed, working 30 or more hours per week","$100,000 - $149,999",African American or African (Non-Hispanic),Bachelor degree,32,Male,60e36042eb9b482e57a300ae
8/1/2022 8:07,8/1/2022 8:08,100,67,TRUE,8/1/2022 8:08,R_eKia2toWwWz06Pv,"Employed, working 1-29 hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Bachelor degree,29,Female,6128d5b832134d461773b0da
8/1/2022 8:09,8/1/2022 8:09,100,41,TRUE,8/1/2022 8:09,R_2xX0M1oNrKBzg4G,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,23,Female,6102a4e20fb6538b03d6a24f
8/1/2022 8:10,8/1/2022 8:11,100,54,TRUE,8/1/2022 8:11,R_3KZnFmymGXFa9l4,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Some college but no degree,31,Female,6106b2ec7e5661cabe933c0a
8/1/2022 8:11,8/1/2022 8:12,100,25,TRUE,8/1/2022 8:12,R_31Xf2Z2DnLgm7BL,"Not employed, looking for work","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Bachelor degree,21,Female,5eecf2ddea47e10da39e6171
8/1/2022 8:12,8/1/2022 8:13,100,30,TRUE,8/1/2022 8:13,R_bKQLD4ZiZ6G6CRz,"Not employed, looking for work","$0 - $19,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,25,Female,6110cf616449857ad0eac88a
8/1/2022 8:13,8/1/2022 8:13,100,47,TRUE,8/1/2022 8:13,R_2Cm7eQ7U2cjwETG,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Bachelor degree,23,Female,60ff6cd82a1535a9e64b1496
8/1/2022 8:14,8/1/2022 8:14,100,45,TRUE,8/1/2022 8:14,R_3siXV3dSt34vjKM,"Employed, working 1-29 hours per week","$0 - $19,999",White or Caucasian (Non-Hispanic),Some college but no degree,46,Female,5fc107b696c1250962897bcb
8/1/2022 8:14,8/1/2022 8:14,100,17,TRUE,8/1/2022 8:14,R_2zNOYFjx0XnywxJ,"Not employed, looking for work","$0 - $19,999",White or Caucasian (Non-Hispanic),Bachelor degree,23,Male,60ea823910936e7bff37d86b
8/1/2022 8:10,8/1/2022 8:15,100,299,TRUE,8/1/2022 8:15,R_1H0tbtAQMdOurIs,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Bachelor degree,35,Male,5eea4934bde1301131abb0f3
8/1/2022 8:16,8/1/2022 8:16,100,37,TRUE,8/1/2022 8:16,R_OP5XiKQfqxu9z69,"Disabled, not able to work","$80,000 - $99,999",Asian American or Asian,Bachelor degree,33,Female,5fdd6ae284b3a9449c87a064
8/1/2022 8:19,8/1/2022 8:20,100,57,TRUE,8/1/2022 8:20,R_1JD9xTC5J2Rpo8l,"Employed, working 1-29 hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Bachelor degree,38,Female,5fde4f0c2178d15b6eafd71a
8/1/2022 8:20,8/1/2022 8:20,100,32,TRUE,8/1/2022 8:20,R_qw55ywVLEeOq15T,"Employed, working 30 or more hours per week","$100,000 - $149,999",Asian American or Asian,Bachelor degree,31,Female,5ba8f4f59287240001e1fff3
8/1/2022 8:21,8/1/2022 8:21,100,33,TRUE,8/1/2022 8:21,R_3NRiPtySfhDrFrw,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,30,Male,5ee81189280cdb1163476b2b
8/1/2022 8:21,8/1/2022 8:22,100,39,TRUE,8/1/2022 8:22,R_1EcDO0BbX8vN6PG,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Some college but no degree,35,Male,559385f5fdf99b78e49c58e9
8/1/2022 8:22,8/1/2022 8:22,100,49,TRUE,8/1/2022 8:22,R_302UByFmEgF7uk7,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,41,Male,5edfd55b1540cb2f49932b85
8/1/2022 8:22,8/1/2022 8:23,100,33,TRUE,8/1/2022 8:23,R_3IcmqIargnuWAFd,"Employed, working 1-29 hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Bachelor degree,25,Female,5cbb45b34ab38b001577ab0b
8/1/2022 8:23,8/1/2022 8:23,100,20,TRUE,8/1/2022 8:23,R_12eWwZIhMlGLCD0,"Employed, working 30 or more hours per week","$150,000 or more",African American or African (Non-Hispanic),Bachelor degree,23,Female,611e95e9cfeed23887534608
8/1/2022 8:23,8/1/2022 8:23,100,31,TRUE,8/1/2022 8:23,R_SDbmVhSvpY5PS2R,"Employed, working 30 or more hours per week","$80,000 - $99,999",I prefer not to say,Bachelor degree,47,Prefer not to answer,5c9db776f35c880018bc2fd1
8/1/2022 8:24,8/1/2022 8:25,100,24,TRUE,8/1/2022 8:25,R_1dssZsPOHNMt3Fe,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,31,Female,627426f35bbef15c65add1cd
8/1/2022 8:26,8/1/2022 8:26,100,25,TRUE,8/1/2022 8:26,R_XjFtqrRHtJreKTn,"Employed, working 30 or more hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Bachelor degree,37,Male,62e17f3d639bfb67de70ce1d
8/1/2022 8:26,8/1/2022 8:26,100,31,TRUE,8/1/2022 8:26,R_D64wydLAt9JovEB,"Employed, working 30 or more hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Some college but no degree,28,Male,615eddb82c272bfc2abe6904
8/1/2022 8:26,8/1/2022 8:27,100,33,TRUE,8/1/2022 8:27,R_1jlBkIbnF5r4a5c,"Employed, working 1-29 hours per week","$0 - $19,999",White or Caucasian (Non-Hispanic),Bachelor degree,30,Other,5f557b11e44ff19554e13eaf
8/1/2022 8:27,8/1/2022 8:27,100,28,TRUE,8/1/2022 8:27,R_2QgmM0qPqjPm9jQ,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Bachelor degree,40,Female,62d6b1a5d089b18aac14dc24
8/1/2022 8:26,8/1/2022 8:27,100,73,TRUE,8/1/2022 8:27,R_2qt5eDDdbu9AHmq,"Employed, working 30 or more hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,31,Male,55d234565bc5bc0005d90389
8/1/2022 8:27,8/1/2022 8:28,100,55,TRUE,8/1/2022 8:28,R_3IWZgGYZKO2afT5,"Not employed, NOT looking for work","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,43,Male,5dcb24a0f3795b7f9c72b6ec
8/1/2022 8:28,8/1/2022 8:28,100,27,TRUE,8/1/2022 8:28,R_Xi7HaWr62af1KzD,"Employed, working 1-29 hours per week","$20,000 - $39,999",African American or African (Non-Hispanic),Associate degree,29,Female,5dc62e4c4faf95479be1d832
8/1/2022 8:24,8/1/2022 8:28,100,242,TRUE,8/1/2022 8:28,R_27kY1lojmf2s6lg,"Employed, working 30 or more hours per week","$60,000 - $79,999",Asian American or Asian,Bachelor degree,32,Male,5e6069cc03a4723c4f10ea19
8/1/2022 8:27,8/1/2022 8:29,100,75,TRUE,8/1/2022 8:29,R_2D8G2l4S1giLyOz,"Employed, working 1-29 hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Associate degree,41,Male,5e8ca66ce6592d0350103956
8/1/2022 8:28,8/1/2022 8:29,100,52,TRUE,8/1/2022 8:29,R_3R8Wzg5ydGQ1Qhd,"Employed, working 1-29 hours per week","$0 - $19,999",White or Caucasian (Non-Hispanic),Bachelor degree,23,Other,61091bcc83a87df3d6bdbcba
8/1/2022 8:29,8/1/2022 8:29,100,57,TRUE,8/1/2022 8:29,R_1nViIg6AyPCVr7r,"Employed, working 1-29 hours per week","$20,000 - $39,999",African American or African (Non-Hispanic),Bachelor degree,42,Female,5e21e741f814784d3180f004
8/1/2022 8:29,8/1/2022 8:29,100,35,TRUE,8/1/2022 8:30,R_Qhxy6GeLu4mVDQR,"Employed, working 30 or more hours per week","$60,000 - $79,999",Hispanic,Bachelor degree,26,Female,5ec735fc4131bd17f438838c
8/1/2022 8:29,8/1/2022 8:30,100,28,TRUE,8/1/2022 8:30,R_yUtBKiUA7gnKSg9,"Employed, working 30 or more hours per week","$0 - $19,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",28,Female,610f615654fdbcac0f485a9d
8/1/2022 8:30,8/1/2022 8:31,100,47,TRUE,8/1/2022 8:31,R_1oovRKyfB5BkuP5,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,40,Female,629d679fb4c7c6dbb69817d8
8/1/2022 8:31,8/1/2022 8:31,100,33,TRUE,8/1/2022 8:31,R_PLi1ifpcJKTj0Od,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",36,Male,56f1d53bf2df32000b8f3748
8/1/2022 8:32,8/1/2022 8:32,100,27,TRUE,8/1/2022 8:32,R_3RvKVcYTs6f9tXC,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Bachelor degree,50,Male,5c2fae74d76cde0001c11590
8/1/2022 8:29,8/1/2022 8:33,100,195,TRUE,8/1/2022 8:33,R_2DSS9LvRvp0j3A8,"Not employed, looking for work","$150,000 or more",Asian American or Asian,Bachelor degree,24,Female,627a7577cbe1de8e36b06f57
8/1/2022 8:32,8/1/2022 8:33,100,57,TRUE,8/1/2022 8:33,R_3I4trs9XtH82Q3Y,"Employed, working 30 or more hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Bachelor degree,45,Female,615de65ccc6b16aac18a20d8
8/1/2022 8:31,8/1/2022 8:33,100,107,TRUE,8/1/2022 8:33,R_3KHHV2SbZ0hPfCV,"Employed, working 1-29 hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Associate degree,52,Female,5ae7b526a0e4390001f08e2c
8/1/2022 8:33,8/1/2022 8:34,100,35,TRUE,8/1/2022 8:34,R_bPkCkKGKG4AyBYR,"Not employed, looking for work","$0 - $19,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",31,Female,60b49cb1dc5470789edd23fe
8/1/2022 8:34,8/1/2022 8:34,100,30,TRUE,8/1/2022 8:34,R_plpzh6pB4Yd5iPT,"Employed, working 1-29 hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,36,Female,6130c9c7f70b6f67907d58d5
8/1/2022 8:34,8/1/2022 8:34,100,39,TRUE,8/1/2022 8:34,R_31ibHzhZD7QMm5P,"Not employed, looking for work","$60,000 - $79,999",Asian American or Asian,Associate degree,20,Female,6143dabbacaecb3a83abd1f7
8/1/2022 8:35,8/1/2022 8:35,100,44,TRUE,8/1/2022 8:35,R_124jLJQcbqYo4Ec,"Disabled, not able to work","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Some college but no degree,28,Other,5f8e80aed57cfa2528fe2c9b
8/1/2022 8:35,8/1/2022 8:35,100,52,TRUE,8/1/2022 8:35,R_3JCTaJxqPUj2og3,"Employed, working 30 or more hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,43,Female,60fd6a2e013bff4b729c6dec
8/1/2022 8:35,8/1/2022 8:36,100,46,TRUE,8/1/2022 8:36,R_10YMq6a5NCctlWJ,"Employed, working 1-29 hours per week","$0 - $19,999",African American or African (Non-Hispanic),"High school degree or equivalent (e.g., GED)",22,Female,5e7bcba550ad2620aac79c80
8/1/2022 8:36,8/1/2022 8:37,100,36,TRUE,8/1/2022 8:37,R_2TpGgItAEeHlc1q,"Employed, working 30 or more hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Bachelor degree,34,Male,5608a73fd7def20012b7389d
8/1/2022 8:36,8/1/2022 8:37,100,80,TRUE,8/1/2022 8:37,R_UmVPhauKKpeGZnb,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",35,Male,583c47973f1540000163f02b
8/1/2022 8:37,8/1/2022 8:37,100,22,TRUE,8/1/2022 8:37,R_1lhRPgeWq8mpgsj,"Employed, working 1-29 hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,39,Male,5edd7f96ca05b8a8b4eebeb4
8/1/2022 8:36,8/1/2022 8:37,100,64,TRUE,8/1/2022 8:37,R_1rMtqX3tEnOW6TQ,"Not employed, NOT looking for work","$60,000 - $79,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",52,Female,60fdd6065200f6120a01fba5
8/1/2022 8:37,8/1/2022 8:38,100,37,TRUE,8/1/2022 8:38,R_1rH1jTil0MWTsGL,"Employed, working 1-29 hours per week","$0 - $19,999",White or Caucasian (Non-Hispanic),Bachelor degree,33,Other,5bd49bcc25db7b0001794063
8/1/2022 8:38,8/1/2022 8:39,100,26,TRUE,8/1/2022 8:39,R_Dkj3rUoIYDGnYHv,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,36,Female,575447b2cf4430000752a898
8/1/2022 8:38,8/1/2022 8:39,100,25,TRUE,8/1/2022 8:39,R_1JLpyhYrgbqCdyi,"Employed, working 30 or more hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",33,Male,5a198755f2e3460001edc5c9
8/1/2022 8:38,8/1/2022 8:39,100,65,TRUE,8/1/2022 8:39,R_2X1EuIq4lWViCKR,"Not employed, looking for work","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Some college but no degree,42,Female,5debe91f7dfa3a2d2977799e
8/1/2022 8:39,8/1/2022 8:40,100,26,TRUE,8/1/2022 8:40,R_3kaALWqyYjSDFuo,"Not employed, looking for work","$0 - $19,999",White or Caucasian (Non-Hispanic),Some college but no degree,40,Male,5d7cefc73f9ae70018b400f1
8/1/2022 8:40,8/1/2022 8:40,100,50,TRUE,8/1/2022 8:40,R_3egy5HhATuSb4jT,"Employed, working 1-29 hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Associate degree,33,Male,55bce852fdf99b268358f83b
8/1/2022 8:40,8/1/2022 8:41,100,23,TRUE,8/1/2022 8:41,R_3etpJWcweXm5f2H,"Employed, working 1-29 hours per week","$60,000 - $79,999",Asian American or Asian,"High school degree or equivalent (e.g., GED)",26,Male,60124cb4154c54274faac7c0
8/1/2022 8:41,8/1/2022 8:42,100,76,TRUE,8/1/2022 8:42,R_2uJ0lInjjpdvM0V,"Not employed, NOT looking for work","$20,000 - $39,999",African American or African (Non-Hispanic),"High school degree or equivalent (e.g., GED)",24,Male,61699743bb6d44b1d978e630
8/1/2022 8:42,8/1/2022 8:43,100,27,TRUE,8/1/2022 8:43,R_21ixt6vIytqjGUI,"Not employed, looking for work","$40,000 - $59,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",21,Male,5e67cfd568561d07fcc7056f
8/1/2022 8:43,8/1/2022 8:43,100,17,TRUE,8/1/2022 8:43,R_1ia3Ev0bLnalvYO,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Associate degree,24,Male,5f4fd146ee39f70f490889c9
8/1/2022 8:43,8/1/2022 8:43,100,45,TRUE,8/1/2022 8:43,R_3kb1qXkLd4FYqBD,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Bachelor degree,31,Male,6151fbe0c6b5a6b6af706100
8/1/2022 8:43,8/1/2022 8:44,100,25,TRUE,8/1/2022 8:44,R_1OxIOhIDvJXJUtH,"Not employed, looking for work","$0 - $19,999",White or Caucasian (Non-Hispanic),Bachelor degree,25,Other,62e2cfe5fb43a19042229aa5
8/1/2022 8:43,8/1/2022 8:44,100,35,TRUE,8/1/2022 8:44,R_D8EbylNuAUGQQYF,"Employed, working 30 or more hours per week","$150,000 or more",Asian American or Asian,Bachelor degree,33,Male,62b05d0902f003ad813fcc44
8/1/2022 8:44,8/1/2022 8:45,100,27,TRUE,8/1/2022 8:45,R_3k08KEqJzZWAayP,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Graduate or professional degree,36,Male,6298c34f054568ae6b380874
8/1/2022 8:44,8/1/2022 8:45,100,68,TRUE,8/1/2022 8:45,R_1dsoX0kwODD6KdX,"Employed, working 30 or more hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Bachelor degree,43,Male,60d358cacfcfe523208d94ee
8/1/2022 8:45,8/1/2022 8:45,100,40,TRUE,8/1/2022 8:45,R_7R1B3dsOMU1Ew4V,"Not employed, NOT looking for work","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Some college but no degree,19,Male,5e4aa4c11e0136000af57a42
8/1/2022 8:44,8/1/2022 8:46,100,118,TRUE,8/1/2022 8:46,R_1I6IWOIyTIWmI8h,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",41,Male,5eacd70006f95f33990e3df9
8/1/2022 8:45,8/1/2022 8:46,100,24,TRUE,8/1/2022 8:46,R_RtBx9h5n9gFYAmJ,"Employed, working 1-29 hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Associate degree,54,Male,5ebedc3f1255ce0db7a5123d
8/1/2022 8:44,8/1/2022 8:46,100,143,TRUE,8/1/2022 8:46,R_2Bu06pbJtavNu90,"Not employed, NOT looking for work","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Some college but no degree,28,Female,610309d6b51e8a9a5da8a6f4
8/1/2022 8:46,8/1/2022 8:47,100,27,TRUE,8/1/2022 8:47,R_tVOtOW3qoEk2YdX,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Bachelor degree,36,Other,5c36c5a851707e0001cd533d
8/1/2022 8:46,8/1/2022 8:47,100,58,TRUE,8/1/2022 8:47,R_3PdikcBQEHEXCpb,"Employed, working 30 or more hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Bachelor degree,43,Male,5c376ea0eecc440001c58889
8/1/2022 8:46,8/1/2022 8:47,100,39,TRUE,8/1/2022 8:47,R_pfUqXovks6yea5P,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Some college but no degree,23,Male,6036e1282a1b33bfae3176f1
8/1/2022 8:48,8/1/2022 8:48,100,26,TRUE,8/1/2022 8:48,R_1N7UZJ8sNuDnIHa,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,29,Male,5d48fcc5643eb80001fb43fa
8/1/2022 8:48,8/1/2022 8:49,100,60,TRUE,8/1/2022 8:49,R_21EZyPwB2G5xsfp,"Disabled, not able to work","$0 - $19,999",White or Caucasian (Non-Hispanic),Some college but no degree,40,Male,614ef4f3b9e5a2f0388fc374
8/1/2022 8:47,8/1/2022 8:49,100,102,TRUE,8/1/2022 8:49,R_0pv0qHbARZpbnGx,"Employed, working 1-29 hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",19,Male,60cc4b4c0cfb91c5363253d0
8/1/2022 8:48,8/1/2022 8:49,100,35,TRUE,8/1/2022 8:49,R_22s1OzymO1jiTWy,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Bachelor degree,44,Female,5b133bba30d562000155dc2e
8/1/2022 8:49,8/1/2022 8:49,100,20,TRUE,8/1/2022 8:49,R_1QE2gtkmNZTA0JY,"Employed, working 1-29 hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Some college but no degree,23,Male,5de00e31429725088d44f38d
8/1/2022 8:50,8/1/2022 8:50,100,34,TRUE,8/1/2022 8:50,R_2AEyypgxnPpMwqc,"Employed, working 30 or more hours per week","$60,000 - $79,999","White or Caucasian (Non-Hispanic),Asian American or Asian",Bachelor degree,31,Male,5e5410f5be932e06384a03ec
8/1/2022 8:50,8/1/2022 8:51,100,24,TRUE,8/1/2022 8:51,R_SHv4cHg3iRO6EHD,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Associate degree,28,Male,5c3f86e236052e00016ba692
8/1/2022 8:51,8/1/2022 8:52,100,34,TRUE,8/1/2022 8:52,R_1Ft6G3uYqY8X2Ng,"Employed, working 30 or more hours per week","$150,000 or more",Asian American or Asian,Bachelor degree,25,Female,60fcc9e799bac1b75f745ae1
8/1/2022 8:52,8/1/2022 8:52,100,31,TRUE,8/1/2022 8:52,R_2ZTDlr8VNKeESZm,"Employed, working 1-29 hours per week","$60,000 - $79,999",Asian American or Asian,Bachelor degree,23,Male,5ed88b61ff2fef399ca66d92
8/1/2022 8:52,8/1/2022 8:52,100,28,TRUE,8/1/2022 8:52,R_3JL8Fdxj7HNVrBB,"Employed, working 30 or more hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Bachelor degree,25,Male,5e929bd3080e070d20e394b3
8/1/2022 8:51,8/1/2022 8:52,100,78,TRUE,8/1/2022 8:52,R_2ce0vWgSjiFLhzv,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",42,Male,614918a6dcc9c2fb0bde6331
8/1/2022 8:52,8/1/2022 8:53,100,24,TRUE,8/1/2022 8:53,R_2z5zgIBTplAqX2a,"Not employed, looking for work","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Bachelor degree,24,Male,6168a6cdc303371392b9d9c8
8/1/2022 8:52,8/1/2022 8:53,100,60,TRUE,8/1/2022 8:53,R_3Gq8af3R4dlALX4,"Employed, working 1-29 hours per week","$0 - $19,999",White or Caucasian (Non-Hispanic),Some college but no degree,42,Male,601251b1e6bbae2889cf29e9
8/1/2022 8:52,8/1/2022 8:54,100,99,TRUE,8/1/2022 8:54,R_0DvyMBb8RLv8JQB,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Bachelor degree,38,Male,60a44472ebfeac4c9d340ce4
8/1/2022 8:53,8/1/2022 8:54,100,75,TRUE,8/1/2022 8:54,R_3M6cLZYyBZfKDnn,"Employed, working 30 or more hours per week","$0 - $19,999",White or Caucasian (Non-Hispanic),Bachelor degree,34,Male,6294e10a4c08ea03e58e177c
8/1/2022 8:54,8/1/2022 8:55,100,52,TRUE,8/1/2022 8:55,R_123IdwflZk0okDq,"Not employed, NOT looking for work","$80,000 - $99,999",Asian American or Asian,Bachelor degree,52,Female,5ec52193e69a9246ec204505
