,PID,surveyArm,trustScore,incomeAmount,race5,employment3,educYears,marriedI,ageYears,genderI,ageYearsSq,lIncomeAmount,numCorrect,numFakeLabeledReal,numRealLabeledFake,numRealLabeledReal,numFakeLabeledFake,numEmailsCorrect,numLettersCorrect,numSMSesCorrect,numCorrect_SSA,numCorrect_Other,numEmailsCorrect_SSA,numEmailsCorrect_Other,numLabeledReal,numLabeledFake,numNoAnswer,percentCorrect,TestRound,GovtConfScore,SuscPersuasionScore,SelfControlScore,SuscPersuasionScore_NoSelfControl,GenTrustScore,TrustInSSAScore,TrustInInternetScore,OnlineShoppingScore,GovtConf1_Future,GovtConf2_Feel,GovtConf3_Trust,GovtConf4_Views
827,60fddca29baf9a3476eaaf84,arm3_existingssa,3.0,175.0,W,E,16.0,1.0,59.5,0,3540.25,5.164785973923514,7.0,2.0,3.0,2.0,5.0,5.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0,8.0,0.0,58.33333333333334,6.0,9.0,3.0,2.0,3.75,4.0,3.8,4.625,5,Quite a lot,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
828,60fcd308ed9a6a969d097a75,arm2_written_techniques,3.0,175.0,W,E,18.0,1.0,39.5,1,1560.25,5.164785973923514,9.0,1.0,2.0,3.0,6.0,8.0,1.0,0.0,4.0,5.0,3.0,5.0,4.0,8.0,0.0,75.0,6.0,9.0,3.4166666666666665,3.3333333333333335,3.875,3.8,4.2,2.5,6,Some,Frustrated,Only some of the time,Government should do more to solve problems.
829,5a4444fc56ec1100014a29e1,arm4_interactive_training,0.0,70.0,B,E,16.0,0.0,29.5,0,870.25,4.248495242049359,9.0,2.0,1.0,4.0,5.0,7.0,1.0,1.0,5.0,4.0,3.0,4.0,6.0,6.0,0.0,75.0,6.0,6.0,4.5,5.0,4.875,3.0,5.0,4.0,5,None at all,Angry,Only some of the time,Government should do more to solve problems.
830,60fcc20f3286b54d48b32d10,arm1_control,2.0,125.0,W,U,12.0,0.0,21.5,0,462.25,4.828313737302302,8.0,3.0,1.0,4.0,4.0,6.0,1.0,1.0,4.0,4.0,2.0,4.0,7.0,5.0,0.0,66.66666666666666,6.0,10.0,2.75,2.3333333333333335,3.25,3.6,4.5,3.75,3,Some,Basically content,Only some of the time,Government should do more to solve problems.
831,60f315a05d516a5bc9db732c,arm2_written_techniques,3.0,60.0,W,E,13.0,0.0,49.5,0,2450.25,4.0943445622221,8.0,1.0,3.0,2.0,6.0,6.0,1.0,1.0,4.0,4.0,2.0,4.0,3.0,9.0,0.0,66.66666666666666,6.0,9.0,3.0,2.0,3.75,4.0,5.3,2.25,4,Some,Frustrated,Only some of the time,Government should do more to solve problems.
832,5e6819e8d474f20c880e5ccb,arm2_written_techniques,3.0,60.0,W,U,16.0,1.0,59.5,0,3540.25,4.0943445622221,7.0,4.0,1.0,4.0,3.0,4.0,2.0,1.0,4.0,3.0,1.0,3.0,8.0,4.0,0.0,58.33333333333334,6.0,8.0,3.5,2.6666666666666665,4.25,3.8,4.9,2.875,4,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
833,60feab9554d7b0e12061eae9,arm4_interactive_training,3.0,90.0,W,E,18.0,1.0,29.5,,870.25,4.499809670330265,6.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,0.0,2.0,9.0,3.0,0.0,50.0,6.0,10.0,3.6666666666666665,3.3333333333333335,4.25,4.0,3.4,3.5,3,Some,Basically content,Most of the time,Government is doing too many things better left to businesses and individuals.
834,606609111ba10f35596db018,arm3_existingssa,3.0,175.0,W,U,16.0,1.0,59.5,1.0,3540.25,5.164785973923514,8.0,3.0,1.0,4.0,4.0,5.0,1.0,2.0,4.0,4.0,2.0,3.0,7.0,5.0,0.0,66.66666666666666,4.0,5.0,2.4166666666666665,1.0,3.25,3.6,4.0,2.75,5,Very little,Angry,Never,Government is doing too many things better left to businesses and individuals.
835,5d55fdeb46a38b001a73c298,arm2_written_techniques,3.0,30.0,W,U,13.0,1.0,59.5,1.0,3540.25,3.401197381662155,10.0,1.0,1.0,4.0,6.0,7.0,2.0,1.0,5.0,5.0,2.0,5.0,5.0,7.0,0.0,83.33333333333334,4.0,11.0,,2.0,,,5.6,4.125,4,Some,Basically content,Most of the time,Government should do more to solve problems.
836,5e3dff6b8714b707b9a258b0,arm4_interactive_training,3.0,125.0,W,U,16.0,0.0,39.5,0.0,1560.25,4.828313737302302,8.0,4.0,0.0,5.0,3.0,4.0,2.0,2.0,4.0,4.0,1.0,3.0,9.0,3.0,0.0,66.66666666666666,4.0,10.0,4.583333333333333,3.6666666666666665,5.5,3.8,5.0,3.875,4,Some,Frustrated,Most of the time,Government should do more to solve problems.
837,6006ecb0e690fb0d1ae1d6f5,arm2_written_techniques,1.0,30.0,W,R,14.0,1.0,59.5,0,3540.25,3.401197381662155,3.0,5.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,2.0,8.0,0.0,4.0,25.0,6.0,6.0,3.25,5.0,3.0,3.2,5.3,3.125,5,Some,Angry,Never,Government is doing too many things better left to businesses and individuals.
838,56ad40ce5ea7aa000cbe1947,arm3_existingssa,3.0,30.0,W,U,16.0,0.0,49.5,0,2450.25,3.401197381662155,10.0,1.0,1.0,4.0,6.0,7.0,2.0,1.0,5.0,5.0,2.0,5.0,5.0,7.0,0.0,83.33333333333334,6.0,11.0,2.5833333333333335,2.6666666666666665,2.875,4.0,6.2,1.0,5,Some,Basically content,Most of the time,Government should do more to solve problems.
839,60c9a67ea270ebc2f8574465,arm2_written_techniques,2.0,125.0,W,E,13.0,1.0,49.5,0,2450.25,4.828313737302302,9.0,3.0,0.0,5.0,4.0,5.0,2.0,2.0,5.0,4.0,2.0,3.0,8.0,4.0,0.0,75.0,6.0,8.0,3.1666666666666665,3.3333333333333335,3.5,3.0,4.5,4.5,5,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
840,6103029c4532e2dcc65efe45,arm1_control,0.0,70.0,H,U,12.0,0.0,21.5,1,462.25,4.248495242049359,4.0,4.0,0.0,3.0,1.0,4.0,0.0,0.0,1.0,3.0,1.0,3.0,7.0,1.0,4.0,33.33333333333333,6.0,8.0,4.5,3.6666666666666665,5.375,2.6,3.6,2.75,3,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
841,606fa1a94ec672cce3076694,arm3_existingssa,3.0,125.0,W,U,12.0,1.0,49.5,1.0,2450.25,4.828313737302302,10.0,2.0,0.0,5.0,5.0,6.0,2.0,2.0,5.0,5.0,2.0,4.0,7.0,5.0,0.0,83.33333333333334,4.0,6.0,3.4166666666666665,3.0,4.0,3.6,1.4,3.0,5,Very little,Frustrated,Never,Government is doing too many things better left to businesses and individuals.
842,5ac560359534ba0001c74715,arm1_control,3.0,30.0,W,E,13.0,0.0,29.5,0.0,870.25,3.401197381662155,6.0,4.0,2.0,3.0,3.0,4.0,1.0,1.0,4.0,2.0,2.0,2.0,7.0,5.0,0.0,50.0,4.0,11.0,4.666666666666667,3.3333333333333335,5.75,4.2,5.7,5.625,6,Some,Basically content,Most of the time,Government should do more to solve problems.
843,6081ca47eeed1bb51c1d7f7b,arm1_control,2.0,70.0,W,U,16.0,0.0,59.5,0,3540.25,4.248495242049359,9.0,2.0,1.0,4.0,5.0,6.0,1.0,2.0,3.0,6.0,1.0,5.0,6.0,6.0,0.0,75.0,6.0,9.0,2.75,3.0,3.0,3.0,4.1,3.25,5,Some,Frustrated,Only some of the time,Government should do more to solve problems.
844,5dce3ccc32ccbf0cd54263db,arm3_existingssa,0.0,30.0,H,U,16.0,0.0,21.5,1.0,462.25,3.401197381662155,7.0,4.0,1.0,4.0,3.0,5.0,1.0,1.0,3.0,4.0,2.0,3.0,8.0,4.0,0.0,58.33333333333334,4.0,11.0,4.75,4.666666666666667,5.375,3.4,5.7,4.25,5,Some,Basically content,Most of the time,Government should do more to solve problems.
845,5e9fb21375fbf815d491d394,arm3_existingssa,3.0,60.0,W,R,13.0,0.0,49.5,1.0,2450.25,4.0943445622221,7.0,4.0,1.0,4.0,3.0,4.0,2.0,1.0,4.0,3.0,1.0,3.0,8.0,4.0,0.0,58.33333333333334,4.0,11.0,2.9166666666666665,1.3333333333333333,3.875,4.4,7.0,5.75,5,Quite a lot,Frustrated,Most of the time,Government should do more to solve problems.
846,610551692048e14c68b31a1d,arm3_existingssa,0.0,60.0,H,U,13.0,0.0,39.5,1,1560.25,4.0943445622221,6.0,5.0,1.0,4.0,2.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,9.0,3.0,0.0,50.0,6.0,7.0,3.3333333333333335,5.666666666666667,2.875,2.4,2.0,3.875,5,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
847,6107675f3bc5208669f0c529,arm2_written_techniques,0.0,30.0,W,E,18.0,0.0,29.5,1,870.25,3.401197381662155,8.0,2.0,2.0,3.0,5.0,6.0,1.0,1.0,5.0,3.0,3.0,3.0,5.0,7.0,0.0,66.66666666666666,6.0,8.0,3.3333333333333335,1.3333333333333333,4.5,3.4,5.4,4.375,3,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
848,58effc65c31d4d00015aa5b9,arm2_written_techniques,3.0,60.0,W,E,16.0,1.0,49.5,1,2450.25,4.0943445622221,8.0,2.0,2.0,3.0,5.0,4.0,2.0,2.0,5.0,3.0,2.0,2.0,5.0,7.0,0.0,66.66666666666666,6.0,9.0,3.75,4.0,4.125,4.0,4.6,5.0,4,Quite a lot,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
849,60fdf2afd33a8888dfbd30fb,arm1_control,0.0,125.0,W,E,16.0,1.0,39.5,1,1560.25,4.828313737302302,9.0,1.0,2.0,3.0,6.0,6.0,1.0,2.0,4.0,5.0,2.0,4.0,4.0,8.0,0.0,75.0,6.0,8.0,2.6666666666666665,1.6666666666666667,3.375,3.6,4.2,4.875,5,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
850,61076cf1fb9def06082c7c51,arm2_written_techniques,3.0,10.0,W,R,13.0,0.0,69.5,1,4830.25,2.302585092994046,5.0,0.0,3.0,0.0,5.0,5.0,0.0,0.0,2.0,3.0,2.0,3.0,0.0,8.0,4.0,41.66666666666667,6.0,8.0,3.75,4.0,4.125,3.8,4.5,4.125,5,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
851,587a75e361468f0001ea19c8,arm3_existingssa,3.0,70.0,W,R,16.0,1.0,69.5,1.0,4830.25,4.248495242049359,10.0,0.0,2.0,3.0,7.0,7.0,1.0,2.0,5.0,5.0,3.0,4.0,3.0,9.0,0.0,83.33333333333334,4.0,12.0,2.75,1.6666666666666667,3.5,4.0,5.7,5.75,4,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.
852,5df0df9894a4fd12df0575af,arm2_written_techniques,3.0,30.0,W,R,16.0,1.0,59.5,1,3540.25,3.401197381662155,5.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,3.0,6.0,6.0,0.0,41.66666666666667,6.0,11.0,3.3333333333333335,3.6666666666666665,3.625,4.0,5.2,4.625,4,Quite a lot,Frustrated,Most of the time,Government should do more to solve problems.
853,60feceac7002ddcf44f40a12,arm1_control,0.0,70.0,B,U,14.0,0.0,21.5,1,462.25,4.248495242049359,9.0,3.0,0.0,5.0,4.0,5.0,2.0,2.0,5.0,4.0,2.0,3.0,8.0,4.0,0.0,75.0,6.0,7.0,2.6666666666666665,2.0,3.25,2.6,4.3,2.125,4,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
854,5a563c8e76d1c60001aae8df,arm4_interactive_training,2.0,70.0,W,U,16.0,1.0,49.5,1.0,2450.25,4.248495242049359,5.0,4.0,3.0,2.0,3.0,3.0,2.0,0.0,3.0,2.0,1.0,2.0,6.0,6.0,0.0,41.66666666666667,4.0,8.0,2.0833333333333335,2.3333333333333335,2.25,4.0,6.0,3.25,3,Very little,Angry,Most of the time,Government should do more to solve problems.
855,5ef11fdda0736031899eb5dc,arm4_interactive_training,1.0,60.0,W,R,13.0,1.0,59.5,1.0,3540.25,4.0943445622221,7.0,3.0,2.0,3.0,4.0,5.0,1.0,1.0,3.0,4.0,1.0,4.0,6.0,6.0,0.0,58.33333333333334,4.0,7.0,2.8333333333333335,4.333333333333333,2.625,3.6,5.4,4.0,6,Very little,Frustrated,Never,Government should do more to solve problems.
856,5ff9122648aa421f23f9645c,arm3_existingssa,0.0,70.0,A,U,16.0,0.0,29.5,0,870.25,4.248495242049359,9.0,2.0,1.0,4.0,5.0,7.0,1.0,1.0,5.0,4.0,3.0,4.0,6.0,6.0,0.0,75.0,6.0,8.0,4.333333333333333,5.666666666666667,4.375,3.0,4.1,5.875,5,Some,Angry,Only some of the time,Government should do more to solve problems.
857,61004f4069555d737ceab14c,arm3_existingssa,1.0,125.0,W,E,16.0,1.0,29.5,1,870.25,4.828313737302302,9.0,3.0,0.0,5.0,4.0,6.0,1.0,2.0,4.0,5.0,2.0,4.0,8.0,4.0,0.0,75.0,6.0,9.0,3.8333333333333335,3.6666666666666665,4.375,3.2,5.4,4.125,5,Very little,Basically content,Only some of the time,Government should do more to solve problems.
858,60fcc7e11cf36a397867dd8c,arm3_existingssa,0.0,125.0,W,E,18.0,1.0,59.5,1,3540.25,4.828313737302302,9.0,2.0,1.0,4.0,5.0,5.0,2.0,2.0,3.0,6.0,0.0,5.0,6.0,6.0,0.0,75.0,6.0,9.0,2.8333333333333335,2.3333333333333335,3.375,3.2,4.4,3.75,5,Some,Frustrated,Only some of the time,Government should do more to solve problems.
859,5ea48ae3461d1044f2d282cc,arm4_interactive_training,3.0,125.0,W,E,16.0,1.0,59.5,0,3540.25,4.828313737302302,7.0,2.0,3.0,2.0,5.0,5.0,1.0,1.0,4.0,3.0,2.0,3.0,4.0,8.0,0.0,58.33333333333334,6.0,9.0,3.6666666666666665,2.0,4.75,4.0,6.0,5.0,6,Some,Frustrated,Only some of the time,Government should do more to solve problems.
860,61036c39549abd4fa911d139,arm4_interactive_training,0.0,30.0,W,U,18.0,1.0,39.5,0,1560.25,3.401197381662155,11.0,0.0,1.0,4.0,7.0,8.0,2.0,1.0,6.0,5.0,3.0,5.0,4.0,8.0,0.0,91.66666666666666,6.0,7.0,2.5,2.0,3.0,1.8,2.7,2.5,1,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
861,60fdcc572300d3adfefd169b,arm3_existingssa,2.0,125.0,W,E,13.0,0.0,21.5,0,462.25,4.828313737302302,8.0,0.0,4.0,1.0,7.0,5.0,1.0,2.0,4.0,4.0,2.0,3.0,1.0,11.0,0.0,66.66666666666666,6.0,10.0,3.9166666666666665,2.3333333333333335,5.0,4.0,6.0,4.75,4,Some,Frustrated,Most of the time,Government should do more to solve problems.
862,5d3356323e1190001909339b,arm2_written_techniques,0.0,60.0,W,U,14.0,1.0,59.5,1.0,3540.25,4.0943445622221,9.0,3.0,0.0,5.0,4.0,5.0,2.0,2.0,4.0,5.0,1.0,4.0,8.0,4.0,0.0,75.0,4.0,10.0,,4.666666666666667,,2.2,2.4,3.5,6,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.
863,5f48bee3aaf95838479d2fb9,arm3_existingssa,0.0,10.0,W,E,13.0,0.0,29.5,0.0,870.25,2.302585092994046,7.0,3.0,2.0,3.0,4.0,4.0,2.0,1.0,5.0,2.0,2.0,2.0,6.0,6.0,0.0,58.33333333333334,4.0,7.0,4.583333333333333,5.0,5.0,2.8,,,5,Very little,Frustrated,Never,Government should do more to solve problems.
864,5fc5c8cd0ddd731579639c07,arm1_control,0.0,30.0,W,U,16.0,0.0,39.5,0.0,1560.25,3.401197381662155,10.0,0.0,2.0,3.0,7.0,7.0,1.0,2.0,4.0,6.0,2.0,5.0,3.0,9.0,0.0,83.33333333333334,4.0,5.0,3.3333333333333335,4.666666666666667,3.25,2.8,3.5,4.625,5,Very little,Angry,Never,Government is doing too many things better left to businesses and individuals.
865,5dd3eb9a0f8d513d6c589024,arm3_existingssa,3.0,90.0,W,R,12.0,1.0,69.5,0,4830.25,4.499809670330265,6.0,4.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,4.0,0.0,3.0,7.0,5.0,0.0,50.0,6.0,9.0,2.75,2.3333333333333335,3.25,4.0,5.7,4.625,4,Quite a lot,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
866,5c50dd0e7a164500015028c9,arm1_control,1.0,30.0,W,R,18.0,0.0,69.5,0,4830.25,3.401197381662155,5.0,5.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,8.0,4.0,0.0,41.66666666666667,6.0,8.0,2.1666666666666665,1.6666666666666667,2.625,2.8,3.8,2.875,5,Some,Angry,Only some of the time,Government should do more to solve problems.
867,6043cbd95042bc3eba7b4bc1,arm4_interactive_training,3.0,70.0,W,E,18.0,1.0,49.5,0.0,2450.25,4.248495242049359,9.0,2.0,1.0,4.0,5.0,6.0,2.0,1.0,5.0,4.0,2.0,4.0,6.0,6.0,0.0,75.0,4.0,10.0,3.4166666666666665,1.0,4.75,3.6,5.6,6.5,4,Some,Basically content,Only some of the time,Government should do more to solve problems.
868,5ef7bc9de683904f56114114,arm2_written_techniques,3.0,175.0,W,U,18.0,1.0,59.5,1,3540.25,5.164785973923514,7.0,2.0,3.0,2.0,5.0,4.0,1.0,2.0,3.0,4.0,1.0,3.0,4.0,8.0,0.0,58.33333333333334,6.0,6.0,3.6666666666666665,4.333333333333333,3.875,4.4,,2.625,4,Some,Angry,Never,Government is doing too many things better left to businesses and individuals.
869,5d0c3381da7493001ab3a903,arm1_control,2.0,70.0,W,E,14.0,1.0,49.5,0,2450.25,4.248495242049359,6.0,3.0,3.0,2.0,4.0,4.0,1.0,1.0,2.0,4.0,0.0,4.0,5.0,7.0,0.0,50.0,6.0,10.0,4.333333333333333,4.0,5.0,3.8,5.8,5.625,5,Some,Frustrated,Most of the time,Government should do more to solve problems.
870,60fccd4c1db45fe7be035e56,arm1_control,1.0,70.0,W,E,18.0,1.0,29.5,1,870.25,4.248495242049359,10.0,2.0,0.0,5.0,5.0,6.0,2.0,2.0,5.0,5.0,2.0,4.0,7.0,5.0,0.0,83.33333333333334,6.0,9.0,4.5,5.0,4.875,3.0,3.6,3.25,5,Some,Frustrated,Only some of the time,Government should do more to solve problems.
871,5c5c8a688089970001788f30,arm2_written_techniques,3.0,60.0,W,U,16.0,1.0,69.5,1,4830.25,4.0943445622221,8.0,3.0,1.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,3.0,7.0,5.0,0.0,66.66666666666666,6.0,9.0,3.6666666666666665,3.0,4.375,2.6,4.9,4.125,6,Some,Frustrated,Only some of the time,Government should do more to solve problems.
872,60fd038ff039efd9cf8a54cc,arm2_written_techniques,0.0,70.0,H,U,16.0,0.0,21.5,1,462.25,4.248495242049359,7.0,3.0,2.0,3.0,4.0,5.0,1.0,1.0,3.0,4.0,1.0,4.0,6.0,6.0,0.0,58.33333333333334,6.0,8.0,3.0,3.0,3.375,2.2,2.5,3.25,3,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
873,5f406d14ce2acb1ab60f648c,arm4_interactive_training,2.0,125.0,W,U,13.0,0.0,21.5,1,462.25,4.828313737302302,8.0,3.0,1.0,4.0,4.0,6.0,0.0,2.0,3.0,5.0,2.0,4.0,7.0,5.0,0.0,66.66666666666666,6.0,9.0,3.5833333333333335,4.333333333333333,3.75,3.2,3.9,3.0,4,Some,Frustrated,Only some of the time,Government should do more to solve problems.
874,5ed67ff47f3ee30bb86925f5,arm1_control,2.0,125.0,W,R,18.0,1.0,69.5,0,4830.25,4.828313737302302,7.0,3.0,2.0,3.0,4.0,6.0,0.0,1.0,2.0,5.0,1.0,5.0,6.0,6.0,0.0,58.33333333333334,6.0,9.0,3.6666666666666665,4.0,4.0,4.0,5.2,3.625,5,Some,Frustrated,Only some of the time,Government should do more to solve problems.
875,60fcd279f53c82218fc966d3,arm4_interactive_training,0.0,60.0,W,E,16.0,0.0,29.5,1,870.25,4.0943445622221,10.0,1.0,1.0,4.0,6.0,7.0,1.0,2.0,4.0,6.0,2.0,5.0,5.0,7.0,0.0,83.33333333333334,6.0,9.0,3.1666666666666665,3.6666666666666665,3.375,2.8,2.2,2.5,6,Some,Frustrated,Only some of the time,Government should do more to solve problems.
876,5fc30c35704ddd267cc9123f,arm1_control,0.0,30.0,W,E,12.0,0.0,29.5,1.0,870.25,3.401197381662155,8.0,2.0,2.0,3.0,5.0,5.0,1.0,2.0,4.0,4.0,2.0,3.0,5.0,7.0,0.0,66.66666666666666,4.0,8.0,3.4166666666666665,3.6666666666666665,3.75,3.8,4.1,4.125,4,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
877,5f0f4a271bffca0d0915adaa,arm4_interactive_training,0.0,30.0,B,U,12.0,0.0,59.5,1.0,3540.25,3.401197381662155,5.0,3.0,4.0,1.0,4.0,4.0,0.0,1.0,2.0,3.0,1.0,3.0,4.0,8.0,0.0,41.66666666666667,4.0,9.0,2.75,2.0,3.375,2.8,5.0,4.5,4,Some,Frustrated,Only some of the time,Government should do more to solve problems.
878,6099c163b9b57ea38cf25c2a,arm2_written_techniques,3.0,125.0,W,U,13.0,0.0,21.5,1.0,462.25,4.828313737302302,10.0,2.0,0.0,5.0,5.0,7.0,1.0,2.0,4.0,6.0,2.0,5.0,7.0,5.0,0.0,83.33333333333334,4.0,8.0,3.0,1.6666666666666667,3.875,2.4,3.7,2.75,4,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
879,5d256c9b3eee7d001541a073,arm4_interactive_training,2.0,70.0,W,E,18.0,1.0,39.5,1.0,1560.25,4.248495242049359,8.0,2.0,2.0,3.0,5.0,6.0,1.0,1.0,4.0,4.0,2.0,4.0,5.0,7.0,0.0,66.66666666666666,4.0,8.0,4.333333333333333,6.333333333333333,4.125,2.8,4.9,5.75,6,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
880,5fd43da30be3161b9a3ec2d6,arm2_written_techniques,3.0,60.0,W,E,18.0,0.0,59.5,1.0,3540.25,4.0943445622221,10.0,1.0,1.0,4.0,6.0,7.0,2.0,1.0,5.0,5.0,2.0,5.0,5.0,7.0,0.0,83.33333333333334,4.0,10.0,3.5,3.3333333333333335,4.0,3.2,3.8,4.75,5,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.
881,5f4dfdb3a7461bad5d3dd157,arm3_existingssa,3.0,175.0,W,E,16.0,0.0,29.5,1.0,870.25,5.164785973923514,6.0,6.0,0.0,5.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,11.0,1.0,0.0,50.0,4.0,10.0,3.1666666666666665,2.6666666666666665,3.75,3.8,5.2,5.75,6,Some,Basically content,Most of the time,Government is doing too many things better left to businesses and individuals.
882,60fe228b7d5b57bc96e518be,arm4_interactive_training,0.0,10.0,W,U,16.0,0.0,21.5,1,462.25,2.302585092994046,7.0,3.0,2.0,3.0,4.0,5.0,0.0,2.0,3.0,4.0,2.0,3.0,6.0,6.0,0.0,58.33333333333334,6.0,8.0,4.083333333333333,4.333333333333333,4.5,3.8,3.0,2.5,5,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
883,60f9bf906d1a202d1ff18af7,arm4_interactive_training,1.0,175.0,W,E,18.0,0.0,29.5,0,870.25,5.164785973923514,12.0,0.0,0.0,5.0,7.0,8.0,2.0,2.0,6.0,6.0,3.0,5.0,5.0,7.0,0.0,100.0,6.0,11.0,4.0,2.3333333333333335,5.125,3.0,5.0,2.125,4,Quite a lot,Frustrated,Most of the time,Government should do more to solve problems.
884,5df81cd72713055bdf02efd8,arm2_written_techniques,3.0,90.0,W,E,16.0,1.0,39.5,0.0,1560.25,4.499809670330265,12.0,0.0,0.0,5.0,7.0,8.0,2.0,2.0,6.0,6.0,3.0,5.0,5.0,7.0,0.0,100.0,4.0,10.0,2.8333333333333335,2.0,3.5,4.0,5.4,4.25,3,Some,Basically content,Only some of the time,Government should do more to solve problems.
885,60ff18fa709449286266f7f3,arm4_interactive_training,0.0,70.0,W,E,13.0,0.0,29.5,0,870.25,4.248495242049359,7.0,4.0,1.0,4.0,3.0,5.0,1.0,1.0,3.0,4.0,2.0,3.0,8.0,4.0,0.0,58.33333333333334,6.0,7.0,2.9166666666666665,4.0,2.875,2.2,2.2,1.875,6,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
886,5db9a46ff8e3f9000f88cb85,arm4_interactive_training,3.0,90.0,W,E,14.0,1.0,59.5,0,3540.25,4.499809670330265,10.0,2.0,0.0,5.0,5.0,6.0,2.0,2.0,4.0,6.0,1.0,5.0,7.0,5.0,0.0,83.33333333333334,6.0,11.0,2.8333333333333335,2.0,3.5,4.0,6.9,4.125,4,Some,Basically content,Most of the time,Government should do more to solve problems.
887,5c70c956f11dda0001ff50ab,arm1_control,3.0,30.0,B,R,18.0,0.0,69.5,0,4830.25,3.401197381662155,7.0,1.0,4.0,1.0,6.0,5.0,1.0,1.0,3.0,4.0,1.0,4.0,2.0,10.0,0.0,58.33333333333334,6.0,9.0,2.0833333333333335,1.3333333333333333,2.625,3.6,5.4,3.5,3,Some,Frustrated,Only some of the time,Government should do more to solve problems.
888,58a2952076c5b7000166150a,arm1_control,2.0,10.0,W,U,12.0,0.0,59.5,1,3540.25,2.302585092994046,7.0,2.0,3.0,2.0,5.0,6.0,0.0,1.0,3.0,4.0,2.0,4.0,4.0,8.0,0.0,58.33333333333334,6.0,7.0,2.3333333333333335,1.6666666666666667,2.875,3.6,4.7,3.5,4,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
889,5cbea0b506e27c001e4c03a8,arm1_control,0.0,70.0,B,U,14.0,0.0,21.5,1.0,462.25,4.248495242049359,8.0,3.0,1.0,4.0,4.0,5.0,1.0,2.0,4.0,4.0,2.0,3.0,7.0,5.0,0.0,66.66666666666666,4.0,8.0,4.0,5.333333333333333,4.0,3.0,3.3,5.25,5,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
890,5f03579ef3d5b3546f323d47,arm4_interactive_training,3.0,125.0,W,E,18.0,1.0,69.5,1,4830.25,4.828313737302302,5.0,2.0,1.0,2.0,3.0,5.0,0.0,0.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,41.66666666666667,6.0,9.0,4.0,4.666666666666667,4.25,3.0,4.6,3.625,5,Some,Frustrated,Only some of the time,Government should do more to solve problems.
891,60fc8b9c57d035701f232118,arm3_existingssa,0.0,30.0,W,E,16.0,0.0,39.5,1,1560.25,3.401197381662155,8.0,3.0,1.0,4.0,4.0,5.0,2.0,1.0,5.0,3.0,2.0,3.0,7.0,5.0,0.0,66.66666666666666,6.0,7.0,3.5,4.333333333333333,3.625,2.8,3.7,3.25,4,Very little,Angry,Only some of the time,Government should do more to solve problems.
892,5cabcfb2bf53e10001fa48ad,arm4_interactive_training,0.0,125.0,A,E,18.0,1.0,29.5,0.0,870.25,4.828313737302302,9.0,2.0,1.0,4.0,5.0,7.0,1.0,1.0,4.0,5.0,2.0,5.0,6.0,6.0,0.0,75.0,4.0,9.0,,2.6666666666666665,,3.4,3.1,3.75,5,Some,Frustrated,Only some of the time,Government should do more to solve problems.
893,607d032ff575a93bdc070711,arm2_written_techniques,0.0,70.0,W,E,18.0,1.0,39.5,0.0,1560.25,4.248495242049359,9.0,2.0,1.0,4.0,5.0,7.0,1.0,1.0,4.0,5.0,2.0,5.0,6.0,6.0,0.0,75.0,4.0,9.0,3.5,6.666666666666667,2.75,3.2,5.4,5.125,6,Some,Frustrated,Only some of the time,Government should do more to solve problems.
