StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent,MetaInfo_Browser,MetaInfo_Version,MetaInfo_Operating System,MetaInfo_Resolution,PID,SuscPersuasion_1,SuscPersuasion_2,SuscPersuasion_3,SuscPersuasion_4,SuscPersuasion_5,SuscPersuasion_6,SuscPersuasion_7,SuscPersuasion_8,SuscPersuasion_9,SuscPersuasion_10,SuscPersuasion_11,SuscPersuasion_12,GenTrust_1,GenTrust_2,GenTrust_3,GenTrust_4,GenTrust_5,GenTrust_6,GovtConf1_Future,GovtConf2_Feel,GovtConf3_Trust,GovtConf4_Views,TrustInSSA_1,TrustInSSA_2,TrustInSSA_3,TrustInSSA_4,TrustInSSA_5,TrustInSSA_6,TrustInSSA_7,TrustInSSA_8,TrustInSSA_9,TrustInSSA_10,TrustInInternet_1,TrustInInternet_2,TrustInInternet_3,TrustInInternet_4,TrustInInternet_5,TrustInInternet_6,TrustInInternet_7,TrustInInternet_8,OnlineShopping,HonestyCheck,PROLIFIC_PID,UserAgent
3/10/2022 19:46,3/10/2022 19:53,IP Address,100,387,TRUE,3/10/2022 19:53,R_22SynXrrIpvRG4F,,,,,anonymous,EN,Yes,Chrome,99.0.4844.51,Windows NT 10.0,1366x768,5c5c8a688089970001788f30,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Strongly Disagree,Neutral,Neutral,Disagree,Neutral,Disagree,Neutral,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Strongly Disagree,Disagree,Agree,Slightly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Few times a week/Daily,"Yes, use the responses.",5c5c8a688089970001788f30,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
3/10/2022 20:15,3/10/2022 20:21,IP Address,100,401,TRUE,3/10/2022 20:21,R_1Fll15eLzE9eF4X,,,,,anonymous,EN,Yes,Safari,15.2,Macintosh,1440x900,60fd038ff039efd9cf8a54cc,Slightly Disagree,Neither Agree nor Disagree,Disagree,Slightly Agree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Neutral,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Disagree,Disagree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Disagree,Strongly Disagree,Neither Agree nor Disagree,Slightly Disagree,Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Few times a year,"Yes, use the responses.",60fd038ff039efd9cf8a54cc,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15"
3/3/2022 23:47,3/3/2022 23:47,IP Address,27,8,FALSE,3/10/2022 23:47,R_2EoUm8bH3hPvR3U,,,,,anonymous,EN,Yes,,,,,6019e00ed94edf15326f30f3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6019e00ed94edf15326f30f3,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.3 Mobile/15E148 Safari/604.1"
3/4/2022 0:13,3/4/2022 0:14,IP Address,27,25,FALSE,3/11/2022 0:14,R_umt9b9wPHaNqA2B,,,,,anonymous,EN,Yes,,,,,5be87d049907dd00013b8dd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5be87d049907dd00013b8dd9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/11/2022 1:13,3/11/2022 1:17,IP Address,100,254,TRUE,3/11/2022 1:17,R_2tDWRdScMUDHiKe,,,,,anonymous,EN,Yes,Safari,14.0.3,Macintosh,1440x900,5f406d14ce2acb1ab60f648c,Slightly Agree,Slightly Disagree,Slightly Disagree,Strongly Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Disagree,Slightly Agree,Slightly Disagree,Disagree,Neutral,Neutral,Agree,Agree,Agree,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Agree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Once a month,"Yes, use the responses.",5f406d14ce2acb1ab60f648c,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
3/4/2022 3:49,3/4/2022 3:49,IP Address,27,14,FALSE,3/11/2022 3:49,R_UROmv8KmzcMGKs1,,,,,anonymous,EN,Yes,,,,,583ec287ad2f4300014b355a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583ec287ad2f4300014b355a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
3/11/2022 12:35,3/11/2022 12:40,IP Address,100,297,TRUE,3/11/2022 12:40,R_11j6e9Kncw63rXA,,,,,anonymous,EN,Yes,Chrome,99.0.4844.51,Windows NT 10.0,1536x864,5ed67ff47f3ee30bb86925f5,Slightly Agree,Slightly Disagree,Disagree,Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Agree,Agree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Slightly Agree,Once a week,"Yes, use the responses.",5ed67ff47f3ee30bb86925f5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
3/11/2022 12:59,3/11/2022 13:02,IP Address,100,174,TRUE,3/11/2022 13:02,R_siY5TA72q7AYfpD,,,,,anonymous,EN,Yes,Safari iPhone,15.2,iPhone,414x896,60fcd279f53c82218fc966d3,Slightly Agree,Slightly Agree,Slightly Disagree,Agree,Slightly Disagree,Agree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Neutral,Disagree,Strongly agree,Agree,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Disagree,Disagree,Disagree,Slightly Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Slightly Disagree,Disagree,Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Few times a week/Daily,"Yes, use the responses.",60fcd279f53c82218fc966d3,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1"
3/11/2022 14:04,3/11/2022 14:07,IP Address,100,193,TRUE,3/11/2022 14:07,R_1oBJhDPAwGZCtR9,,,,,anonymous,EN,Yes,Chrome,98.0.4758.102,Windows NT 10.0,1280x720,5fc30c35704ddd267cc9123f,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Agree,Strongly Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Agree,Neutral,Agree,Neutral,Strongly agree,Agree,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Once a month,"Yes, use the responses.",5fc30c35704ddd267cc9123f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/11/2022 14:47,3/11/2022 15:03,IP Address,100,957,TRUE,3/11/2022 15:03,R_1IBp7biEcBZb7wE,,,,,anonymous,EN,Yes,Chrome,99.0.4844.51,Windows NT 6.3,1280x800,5f0f4a271bffca0d0915adaa,Disagree,Agree,Disagree,Slightly Disagree,Slightly Agree,Disagree,Slightly Agree,Disagree,Slightly Disagree,Slightly Agree,Agree,Disagree,Disagree,Neutral,Neutral,Disagree,Agree,Neutral,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a month,"Yes, use the responses.",5f0f4a271bffca0d0915adaa,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
3/11/2022 19:12,3/11/2022 19:16,IP Address,100,254,TRUE,3/11/2022 19:16,R_W1XM1mzNM3hfDpf,,,,,anonymous,EN,Yes,Firefox,98,Windows NT 10.0,1536x864,6099c163b9b57ea38cf25c2a,Disagree,Agree,Strongly Disagree,Slightly Disagree,Disagree,Slightly Agree,Slightly Agree,Disagree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Strongly Disagree,Neutral,Disagree,Disagree,Agree,Strongly disagree,Agree,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Disagree,Disagree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Once a month,"Yes, use the responses.",6099c163b9b57ea38cf25c2a,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:98.0) Gecko/20100101 Firefox/98.0
3/11/2022 20:41,3/11/2022 20:46,IP Address,100,245,TRUE,3/11/2022 20:46,R_30k4Z541G8cvYIW,,,,,anonymous,EN,Yes,Safari iPhone,15.3,iPhone,414x896,5d256c9b3eee7d001541a073,Strongly Agree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,Neutral,Agree,Neutral,Disagree,Agree,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Strongly Disagree,Disagree,Neither Agree nor Disagree,Strongly Disagree,Few times a week/Daily,"Yes, use the responses.",5d256c9b3eee7d001541a073,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.3 Mobile/15E148 Safari/604.1"
3/11/2022 20:53,3/11/2022 21:03,IP Address,100,632,TRUE,3/11/2022 21:03,R_1mhlkBJvq7s13u7,,,,,anonymous,EN,Yes,Firefox,97,Windows NT 10.0,1366x768,5fd43da30be3161b9a3ec2d6,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Disagree,Agree,Slightly Disagree,Slightly Agree,Disagree,Agree,Slightly Agree,Slightly Disagree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Agree,Slightly Agree,Strongly Disagree,Slightly Agree,Slightly Agree,Disagree,Disagree,Slightly Agree,Strongly Disagree,Slightly Agree,Agree,Slightly Agree,Agree,Disagree,Slightly Agree,Agree,Slightly Disagree,Once a week,"Yes, use the responses.",5fd43da30be3161b9a3ec2d6,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0
3/11/2022 21:46,3/11/2022 21:51,IP Address,100,257,TRUE,3/11/2022 21:51,R_bHG9FPIzyPsgFwJ,,,,,anonymous,EN,Yes,Safari,15.3,Macintosh,390x844,5f4dfdb3a7461bad5d3dd157,Slightly Disagree,Slightly Agree,Disagree,Slightly Disagree,Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Disagree,Agree,Slightly Disagree,Agree,Agree,Agree,Neutral,Agree,Agree,Some,Basically content,Most of the time,Government is doing too many things better left to businesses and individuals.,Agree,Strongly Agree,Agree,Slightly Agree,Agree,Agree,Strongly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Agree,Disagree,Disagree,Slightly Disagree,Disagree,Few times a week/Daily,"Yes, use the responses.",5f4dfdb3a7461bad5d3dd157,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.3 Safari/605.1.15"
3/12/2022 5:15,3/12/2022 5:18,IP Address,100,189,TRUE,3/12/2022 5:18,R_3n18rJ3uTbGEWmy,,,,,anonymous,EN,Yes,Safari iPhone,14,iPhone,414x896,60fe228b7d5b57bc96e518be,Slightly Agree,Strongly Disagree,Strongly Disagree,Agree,Slightly Disagree,Strongly Disagree,Disagree,Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Agree,Slightly Disagree,Disagree,Slightly Agree,Disagree,Disagree,Disagree,Slightly Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Disagree,Once a week,"Yes, use the responses.",60fe228b7d5b57bc96e518be,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1"
3/12/2022 6:54,3/12/2022 7:00,IP Address,100,333,TRUE,3/12/2022 7:00,R_2Qt86tNtTuL5mhm,,,,,anonymous,EN,Yes,Chrome,99.0.4844.58,Android 11,384x811,60f9bf906d1a202d1ff18af7,Disagree,Agree,Slightly Disagree,Agree,Slightly Agree,Agree,Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Quite a lot,Frustrated,Most of the time,Government should do more to solve problems.,Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Agree,Disagree,Neither Agree nor Disagree,Disagree,Strongly Disagree,Slightly Disagree,Agree,Agree,Strongly Agree,Agree,Once a month,"Yes, use the responses.",60f9bf906d1a202d1ff18af7,"Mozilla/5.0 (Linux; Android 11; ONEPLUS A6003) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.58 Mobile Safari/537.36"
3/12/2022 8:21,3/12/2022 8:24,IP Address,100,202,TRUE,3/12/2022 8:24,R_3kG4iTk421ZXWMd,,,,,anonymous,EN,Yes,Firefox,96,Macintosh,1440x900,5df81cd72713055bdf02efd8,Disagree,Agree,Disagree,Agree,Slightly Agree,Disagree,Neither Agree nor Disagree,Disagree,Slightly Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Some,Basically content,Only some of the time,Government should do more to solve problems.,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Agree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Agree,Slightly Disagree,Few times a year,"Yes, use the responses.",5df81cd72713055bdf02efd8,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:96.0) Gecko/20100101 Firefox/96.0
3/12/2022 9:05,3/12/2022 9:09,IP Address,100,243,TRUE,3/12/2022 9:09,R_126cOEu6Aguaydq,,,,,anonymous,EN,Yes,Chrome,99.0.4844.51,Windows NT 10.0,1600x900,60ff18fa709449286266f7f3,Slightly Disagree,Disagree,Slightly Disagree,Strongly Disagree,Slightly Disagree,Strongly Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Disagree,Agree,Strongly Disagree,Disagree,Strongly disagree,Disagree,Disagree,Agree,Agree,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Strongly Disagree,Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Slightly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Few times a week/Daily,"Yes, use the responses.",60ff18fa709449286266f7f3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
3/12/2022 9:16,3/12/2022 9:22,IP Address,100,352,TRUE,3/12/2022 9:22,R_w7txi7sfQ0PV7Xz,,,,,anonymous,EN,Yes,Chrome,99.0.4844.51,Windows NT 10.0,1366x768,5db9a46ff8e3f9000f88cb85,Disagree,Slightly Agree,Strongly Disagree,Agree,Slightly Agree,Strongly Disagree,Slightly Agree,Strongly Disagree,Agree,Disagree,Slightly Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Some,Basically content,Most of the time,Government should do more to solve problems.,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Slightly Agree,Strongly Agree,Slightly Agree,Once a month,"Yes, use the responses.",5db9a46ff8e3f9000f88cb85,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
3/12/2022 10:09,3/12/2022 10:18,IP Address,100,541,TRUE,3/12/2022 10:18,R_BEpnNBfNivRTEcN,,,,,anonymous,EN,Yes,Chrome,99.0.4844.51,Windows NT 10.0,2048x1152,5c70c956f11dda0001ff50ab,Strongly Disagree,Agree,Strongly Disagree,Strongly Disagree,Slightly Disagree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Slightly Disagree,Strongly Disagree,Agree,Neutral,Neutral,Agree,Agree,Neutral,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Slightly Agree,Agree,Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Few times a year,"Yes, use the responses.",5c70c956f11dda0001ff50ab,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
3/12/2022 10:27,3/12/2022 10:33,IP Address,100,338,TRUE,3/12/2022 10:33,R_1ovZAN1JylJ7gjz,,,,,anonymous,EN,Yes,Chrome,98.0.4758.102,Windows NT 6.1,1536x864,58a2952076c5b7000166150a,Disagree,Agree,Strongly Disagree,Neither Agree nor Disagree,Slightly Agree,Strongly Disagree,Slightly Agree,Strongly Disagree,Slightly Disagree,Disagree,Agree,Disagree,Neutral,Neutral,Agree,Agree,Agree,Agree,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Agree,Agree,Slightly Agree,Once a month,"Yes, use the responses.",58a2952076c5b7000166150a,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/12/2022 11:19,3/12/2022 11:33,IP Address,100,826,TRUE,3/12/2022 11:33,R_UaLVyEVKDkuRPBT,,,,,anonymous,EN,Yes,Safari,15.2,Macintosh,1440x900,5cbea0b506e27c001e4c03a8,Agree,Disagree,Neither Agree nor Disagree,Disagree,Disagree,Strongly Agree,Disagree,Slightly Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Neutral,Neutral,Disagree,Agree,Agree,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Agree,Agree,Slightly Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Once a week,"Yes, use the responses.",5cbea0b506e27c001e4c03a8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15"
3/12/2022 11:56,3/12/2022 12:02,IP Address,100,385,TRUE,3/12/2022 12:02,R_2zUTBOJqb0WpLKP,,,,,anonymous,EN,Yes,Chrome,99.0.4844.51,Macintosh,1440x900,5f03579ef3d5b3546f323d47,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Slightly Agree,Disagree,Disagree,Neither Agree nor Disagree,Strongly Disagree,Neutral,Neutral,Agree,Disagree,Neutral,Agree,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Agree,Slightly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Once a week,"Yes, use the responses.",5f03579ef3d5b3546f323d47,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
3/12/2022 12:11,3/12/2022 12:18,IP Address,100,411,TRUE,3/12/2022 12:18,R_1ex703ADPhm8jbq,,,,,anonymous,EN,Yes,Safari,15.3,Macintosh,1680x1050,60fc8b9c57d035701f232118,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neutral,Disagree,Neutral,Neutral,Neutral,Neutral,Very little,Angry,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Slightly Agree,Slightly Agree,Agree,Agree,Neither Agree nor Disagree,Once a month,"Yes, use the responses.",60fc8b9c57d035701f232118,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.3 Safari/605.1.15"
3/12/2022 13:06,3/12/2022 13:09,IP Address,100,147,TRUE,3/12/2022 13:09,R_323GlIyqd5Vu10k,,,,,anonymous,EN,Yes,Chrome,99.0.4844.51,Windows NT 10.0,1920x1080,5cabcfb2bf53e10001fa48ad,Disagree,Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Agree,,Slightly Disagree,Agree,Neither Agree nor Disagree,Neutral,Neutral,Neutral,Agree,Agree,Agree,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Once a week,"Yes, use the responses.",5cabcfb2bf53e10001fa48ad,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
3/5/2022 15:01,3/5/2022 15:01,IP Address,31,17,FALSE,3/12/2022 15:01,R_3nuh8QRzdckBOR7,,,,,anonymous,EN,Yes,Chrome,98.0.4758.102,Windows NT 10.0,1366x768,SteveTestWide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/5/2022 15:06,3/5/2022 15:06,IP Address,31,12,FALSE,3/12/2022 15:06,R_2ZVnvqZQOs80Xbg,,,,,anonymous,EN,Yes,Chrome,98.0.4758.102,Windows NT 10.0,1366x768,SteveWide2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/5/2022 15:10,3/5/2022 15:10,IP Address,31,11,FALSE,3/12/2022 15:10,R_9XLKvW0RAWha4md,,,,,anonymous,EN,Yes,Chrome,98.0.4758.102,Windows NT 10.0,1366x768,SteveWide3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
