,StartDate,EndDate,Status,Progress,duration_p1,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent_BBB,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,govt_trust_1,govt_trust_2,govt_trust_3,govt_trust_4,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,BID,surveyArm,PROLIFIC_PID,PID,NumWithHeadersOpened,NumWithLinksClicked,ProtectYourself,ProtectYourself_Clicked,ProtectYourself_Details,AmazonHP,AmazonHP_Clicked,AmazonHP_Details,email_IRS,email_IRS_Clicked,email_IRS_Details,web_IRS,web_IRS_Clicked,web_IRS_Details,apple,apple_Clicked,apple_Details,amazon_Product,amazon_Product_Clicked,amazon_Product_Details,email_mcafee,email_mcafee_Clicked,email_mcafee_Details,GetProtected,GetProtected_Clicked,GetProtected_Details,ExistInMongo_Training,MongoTraining_Complete,StartDate_p2,EndDate_p2,Status_p2,Progress_p2,duration_p2,Finished_p2,RecordedDate_p2,ResponseId_p2,RecipientLastName_p2,RecipientFirstName_p2,RecipientEmail_p2,ExternalReference_p2,DistributionChannel_p2,UserLanguage_p2,Employment,TotalIncome,Race,Education,Age_1,Gender,ExistInPart2,WalmartProduct,WalmartProduct_Clicked,WalmartProduct_Details,RedCross,RedCross_Clicked,RedCross_Details,SSA_HP,SSA_HP_Clicked,SSA_HP_Details,mySSA,mySSA_Clicked,mySSA_Details,AmazonDeliveryDelay,AmazonDeliveryDelay_Clicked,AmazonDeliveryDelay_Details,FB_SSA,FB_SSA_Clicked,FB_SSA_Details,ssa_optout,ssa_optout_Clicked,ssa_optout_Details,replacementCard,replacementCard_Clicked,replacementCard_Details,medicareReview,medicareReview_Clicked,medicareReview_Details,benefitsSuspension,benefitsSuspension_Clicked,benefitsSuspension_Details,ExistInMongo_Test,MongoTest_Complete,StartDate_p3,EndDate_p3,Status_p3,Progress_p3,duration_p3,Finished_p3,RecordedDate_p3,ResponseId_p3,RecipientLastName_p3,RecipientFirstName_p3,RecipientEmail_p3,ExternalReference_p3,DistributionChannel_p3,UserLanguage_p3,Previous Fraud,lose_money,amount_lost,report_loss,CyberTraining,Lonely1,Lonely2,Lonely3,KeepResponse,ExistInPart3,Wave,IsPrimaryWave,duration_p1_Quantile,duration_p2_Quantile,duration_p3_Quantile,daysFromTrainingToTest,cleanStatus,DuplicatedPID,DuplicatedCleanPID,PID_Length,IsBBB
3438,2022-09-12 15:30:00,9/12/2022 15:34,IP Address,100,259,True,9/12/2022 15:34,R_sBFsr91zw5PS9Nv,,,,,anonymous,EN,Yes,,,Safari iPhone,15.6.1,iPhone,375x812,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Disagree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a week / Daily,B281229,arm4_interactive,,B281229,4,0,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,Scam,,,Real,,Details,True,True,9/12/2022 15:36,9/12/2022 15:37,IP Address,100.0,58.0,True,9/12/2022 15:37,R_2tKcFk0gkIUsKIa,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Graduate or professional degree,55.0,Female,True,Real,,,Real,,Details,Real,,,Real,,,Real,,Details,Scam,,,Real,,Details,Real,,Details,Scam,,,Scam,,,True,True,9/12/2022 15:40,9/12/2022 15:41,IP Address,100.0,74.0,True,9/12/2022 15:41,R_1jVYtBSxoUl6wIJ,,,,,anonymous,EN,Someone selling fraudulent goods or services,Yes,800,Yes,Yes,,,,,True,1,True,2,1.0,1.0,0.0,Keep,False,False,7,True
3442,2022-09-12 15:30:00,9/12/2022 15:48,IP Address,100,1120,True,9/12/2022 15:48,R_uaD4OchjmOfCZt7,,,,,anonymous,EN,Yes,,,Safari iPhone,15.6.1,iPhone,390x844,Some,Frustrated,Most of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,B334846,arm4_interactive,,B334846,3,0,Real,,,Scam,,,Scam,,,Real,,,Scam,,,Scam,,,Real,,Details,Scam,,Details,True,True,9/12/2022 15:52,9/12/2022 15:53,IP Address,100.0,41.0,True,9/12/2022 15:53,R_2lRja0sx09mkBQR,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,42.0,Female,True,Scam,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,,Scam,,,Scam,,,True,True,9/12/2022 15:55,9/12/2022 15:56,IP Address,100.0,59.0,True,9/12/2022 15:56,R_2VwOI7qXBwxr2NM,,,,,anonymous,EN,Someone selling fraudulent goods or services,Yes,$400 ,Yes,Yes,Some of the time,Some of the time,Some of the time,,True,1,True,4,0.0,0.0,0.0,Keep,False,False,7,True
3440,2022-09-12 15:33:00,9/12/2022 15:39,IP Address,100,353,True,9/12/2022 15:39,R_3HS0nctvGo4XMKB,,,,,anonymous,EN,Yes,,,Chrome,103.0.0.0,CrOS x86_64 14816.49.0,1366x768,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Strongly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Disagree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Once a month,B993610,arm1_control,,B993610,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 15:39,9/12/2022 15:40,IP Address,100.0,77.0,True,9/12/2022 15:40,R_2f9UvTDQ1rA6aAS,,,,,anonymous,EN,Retired,"$40,000 - $59,999",White or Caucasian (Non-Hispanic),Some college but no degree,64.0,Female,True,Scam,,,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Scam,,,Scam,,,Scam,,,True,True,9/12/2022 15:46,9/12/2022 15:49,IP Address,100.0,179.0,True,9/12/2022 15:49,R_12mbP2QAvNRJJeI,,,,,anonymous,EN,Someone selling fraudulent goods or services,Yes,362,Yes,No,Hardly ever,Hardly ever,Hardly ever,,True,1,True,3,3.0,4.0,0.0,Keep,False,False,7,True
3441,2022-09-12 15:34:00,9/12/2022 15:39,IP Address,100,301,True,9/12/2022 15:39,R_246JI3kjIJav0oW,,,,,anonymous,EN,Yes,,,Chrome,105.0.0.0,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Agree,Slightly Agree,Strongly Agree,Agree,Disagree,Disagree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Once a week,B122132,arm2_generalinfo,,B122132,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 15:39,9/12/2022 15:41,IP Address,100.0,64.0,True,9/12/2022 15:41,R_uxeFcr3DKGI1qvv,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",Hispanic,Associate degree,63.0,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,,Real,,,Scam,,,True,True,9/12/2022 15:50,9/12/2022 15:52,IP Address,100.0,157.0,True,9/12/2022 15:52,R_2A0xnBh5LMOacF9,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services,Other",No,,Yes,Yes,Hardly ever,Hardly ever,Hardly ever,,True,1,True,3,2.0,4.0,0.0,Keep,False,False,7,True
3774,2022-09-12 15:39:00,9/12/2022 15:40,IP Address,23,18,False,9/13/2022 15:40,R_3LjLeOxs7bD8bAT,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B7461,notSet,,B7461,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,0,,,,Incomplete: First Survey,False,,5,True
3443,2022-09-12 15:52:00,9/12/2022 15:57,IP Address,100,310,True,9/12/2022 15:57,R_2uOKRolNq6FOYyT,,,,,anonymous,EN,Yes,,,Chrome,105.0.0.0,Android 10,412x869,Some,Frustrated,Never,Government is doing too many things better left to businesses and individuals.,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,A few times a week / Daily,B621546,arm3_tips,,B621546,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 15:57,9/12/2022 15:58,IP Address,100.0,59.0,True,9/12/2022 15:58,R_1C9fCFDg0xcD7wt,,,,,anonymous,EN,"Disabled, not able to work","$0 - $19,999",Other,Some college but no degree,35.0,Male,True,Scam,,,Scam,,,Real,,,Real,,,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,Real,,,True,True,9/12/2022 16:00,9/12/2022 16:02,IP Address,100.0,114.0,True,9/12/2022 16:02,R_1oiqTP9Mzlk9i5t,,,,,anonymous,EN,Someone selling fraudulent goods or services,Yes,500,Yes,No,Often,Often,Often,,True,1,True,3,2.0,3.0,0.0,Keep,False,False,7,True
3444,2022-09-12 15:54:00,9/12/2022 15:59,IP Address,100,278,True,9/12/2022 15:59,R_1l4tRR4i9zshmnB,,,,,anonymous,EN,Yes,,,Chrome,104.0.0.0,Android 7.0,570x320,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Neither Agree nor Disagree,Disagree,Slightly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Once a month,B77742,arm2_generalinfo,,B77742,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 15:59,9/12/2022 16:00,IP Address,100.0,60.0,True,9/12/2022 16:00,R_3MsTw5WsYSI6Rpy,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Bachelor degree,56.0,Female,True,Real,,,Real,,,Real,,,Real,,,Real,,,Scam,,,Real,,,Scam,,,Scam,,,Scam,,,True,True,9/12/2022 16:04,9/12/2022 16:05,IP Address,100.0,78.0,True,9/12/2022 16:05,R_1jJs3B5cepv4HgV,,,,,anonymous,EN,Someone selling fraudulent goods or services,Yes,75,Yes,No,Some of the time,Some of the time,Some of the time,,True,1,True,2,2.0,1.0,0.0,Keep,False,False,6,True
3777,2022-09-12 15:55:00,9/12/2022 15:59,IP Address,45,254,False,9/13/2022 15:59,R_1ovUYN8OKmiM2g0,,,,,anonymous,EN,Yes,,,Chrome,104.0.0.0,Windows NT 10.0,1536x864,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,,,,,,,,,,,,,,,,,,,,B668197,notSet,,B668197,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,2,,,,Incomplete: First Survey,False,,7,True
3445,2022-09-12 15:59:00,9/12/2022 16:00,IP Address,100,86,True,9/12/2022 16:00,R_vZiMA1lf8IUNJbH,,,,,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B446371,notSet,,B446371,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,0,,,,No to Consent: First Survey,False,,7,True
3447,2022-09-12 16:01:00,9/12/2022 16:08,IP Address,100,467,True,9/12/2022 16:08,R_3KwOK8qSmrzHJdH,,,,,anonymous,EN,Yes,,,Edge,105.0.1343.33,Windows NT 10.0,1920x1080,Quite a lot,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Agree,Slightly Agree,Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,B286569,arm3_tips,,B286569,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 16:08,9/12/2022 16:09,IP Address,100.0,66.0,True,9/12/2022 16:09,R_2DRA74dwGoGTVqr,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Some college but no degree,60.0,Male,True,Scam,,,Scam,,,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,Scam,,,Scam,,,Scam,,,True,True,9/12/2022 16:15,9/12/2022 16:17,IP Address,100.0,112.0,True,9/12/2022 16:17,R_10r6B7xd7zdhZ6j,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,No,Hardly ever,Hardly ever,Hardly ever,,True,1,True,4,2.0,3.0,0.0,Keep,False,False,7,True
3483,2022-09-12 16:02:00,9/12/2022 18:05,IP Address,100,7402,True,9/12/2022 18:05,R_2BaCofLv2AE1gwL,,,,,anonymous,EN,Yes,,,Chrome,105.0.0.0,Android 12,384x854,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a week,B373031,arm3_tips,,B373031,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 18:05,9/12/2022 18:06,IP Address,100.0,39.0,True,9/12/2022 18:06,R_yyVjQBU5tydoSFH,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",African American or African (Non-Hispanic),Bachelor degree,37.0,Female,True,Scam,,,Scam,,,Real,,,Scam,,,Scam,,,Scam,,,Real,,,Real,,,Scam,,,Scam,,,True,True,9/12/2022 18:08,9/12/2022 18:10,IP Address,100.0,134.0,True,9/12/2022 18:10,R_2CJppdJNfQ6MmFw,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone claiming to be from the company where you work (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",Yes,100,Yes,Yes,Some of the time,Some of the time,Some of the time,,True,1,True,4,0.0,3.0,0.0,Keep,False,False,7,True
3446,2022-09-12 16:03:00,9/12/2022 16:05,IP Address,100,130,True,9/12/2022 16:05,R_2w68uKdUWUp9JJE,,,,,anonymous,EN,Yes,,,Safari iPhone,14.1.2,iPhone,414x896,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Agree,Slightly Agree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a year,B777900,arm1_control,,B777900,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 16:05,9/12/2022 16:06,IP Address,100.0,25.0,True,9/12/2022 16:06,R_3nC5rCFAeCIEqMg,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Some college but no degree,25.0,Female,True,Real,,,Real,,,Real,,,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Scam,,,True,True,9/12/2022 16:08,9/12/2022 16:08,IP Address,100.0,34.0,True,9/12/2022 16:08,R_T1KVWMjVehred4R,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,Yes,Some of the time,Some of the time,Often,,True,1,True,1,0.0,0.0,0.0,Keep,False,False,7,True
3448,2022-09-12 16:05:00,9/12/2022 16:10,IP Address,100,315,True,9/12/2022 16:10,R_vdeza5270uxwJVL,,,,,anonymous,EN,Yes,,,Safari iPhone,15.6.1,iPhone,375x812,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Neither Agree nor Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,B303169,arm1_control,,B303169,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 16:10,9/12/2022 16:12,IP Address,100.0,110.0,True,9/12/2022 16:12,R_2VfNI65l8iWcNmb,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$0 - $19,999",Hispanic,"High school degree or equivalent (e.g., GED)",37.0,Female,True,Real,,,Real,,,Real,,,Scam,,,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,Scam,,,True,True,9/12/2022 16:15,9/12/2022 16:16,IP Address,100.0,113.0,True,9/12/2022 16:16,R_bKp4bCwjl17Eztv,,,,,anonymous,EN,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",Yes,$200 ,Yes,Not Sure,Some of the time,Hardly ever,Hardly ever,,True,1,True,3,4.0,3.0,0.0,Keep,False,False,7,True
3449,2022-09-12 16:07:00,9/12/2022 16:12,IP Address,100,279,True,9/12/2022 16:12,R_spQdQ7iBTyqrhuN,,,,,anonymous,EN,Yes,,,Chrome,103.0.0.0,Android 12,412x915,Quite a lot,Basically content,Only some of the time,Government should do more to solve problems.,Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Agree,Strongly Agree,Slightly Disagree,Agree,Strongly Agree,Agree,Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Slightly Agree,Slightly Agree,Once a month,B649326,arm2_generalinfo,,B649326,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 16:12,9/12/2022 16:13,IP Address,100.0,70.0,True,9/12/2022 16:13,R_um6a9FbH2m8r4Dn,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",African American or African (Non-Hispanic),Graduate or professional degree,59.0,Female,True,Real,,,Scam,,,Scam,,,Scam,,,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,Scam,,,True,True,9/12/2022 16:15,9/12/2022 16:17,IP Address,100.0,86.0,True,9/12/2022 16:17,R_D0O0ZKtbMzPz6db,,,,,anonymous,EN,Other,No,,No,No,Hardly ever,Hardly ever,Hardly ever,,True,1,True,2,2.0,2.0,0.0,Keep,False,False,7,True
3778,2022-09-12 16:12:00,9/12/2022 16:12,IP Address,23,13,False,9/13/2022 16:12,R_3eyvQ1oz0eOOBwn,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B518653,notSet,,B518653,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,0,,,,Incomplete: First Survey,False,,7,True
3453,2022-09-12 16:13:00,9/12/2022 16:29,IP Address,100,978,True,9/12/2022 16:29,R_3fNmBoVQPnSKv0S,,,,,anonymous,EN,Yes,,,Edge,105.0.1343.33,Windows NT 10.0,1920x1080,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Disagree,Agree,Agree,Slightly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Slightly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,A few times a week / Daily,B315342,arm3_tips,,B315342,4,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 16:29,9/12/2022 16:33,IP Address,100.0,216.0,True,9/12/2022 16:33,R_PGJqCSYXIhGC1DX,,,,,anonymous,EN,"Not employed, looking for work","$100,000 - $149,999",Hispanic,Graduate or professional degree,58.0,Male,True,Real,,,Scam,,Details,Real,,,Real,,,Real,,Details,Scam,,,Real,,Details,Real,,Details,Scam,,,Scam,,,True,True,9/12/2022 16:51,9/12/2022 16:55,IP Address,100.0,259.0,True,9/12/2022 16:55,R_sC30x2HPilMGeGd,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",Yes,15,Yes,Yes,Hardly ever,Hardly ever,Hardly ever,,True,1,True,4,4.0,4.0,0.0,Keep,False,False,7,True
3451,2022-09-12 16:13:00,9/12/2022 16:18,IP Address,100,295,True,9/12/2022 16:18,R_3Jw8nZrhDer1uii,,,,,anonymous,EN,Yes,,,Chrome,105.0.0.0,Android 10,412x892,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a week,B559657,arm4_interactive,,B559657,4,1,Real,,Details,Real,,,Scam,,Details,Real,,,Real,,,Real,,,Real,,Details,Scam,,Details,True,True,9/12/2022 16:24,9/12/2022 16:25,IP Address,100.0,53.0,True,9/12/2022 16:25,R_UyCc1rbSnOiPedr,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Bachelor degree,28.0,Female,True,Real,Click,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Scam,,Details,Real,,Details,Real,,,Scam,,,True,True,9/12/2022 16:29,9/12/2022 16:30,IP Address,100.0,69.0,True,9/12/2022 16:30,R_2QgICMn1IsbN1Nt,,,,,anonymous,EN,Other,Yes,210,Yes,No,Some of the time,Hardly ever,Hardly ever,,True,1,True,2,1.0,1.0,0.0,Keep,False,False,7,True
3779,2022-09-12 16:13:00,9/12/2022 16:13,IP Address,23,24,False,9/13/2022 16:13,R_7OmDtD0fjpg5PEd,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B856590,notSet,,B856590,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,0,,,,Incomplete: First Survey,False,,7,True
3780,2022-09-12 16:14:00,9/12/2022 16:15,IP Address,23,19,False,9/13/2022 16:15,R_ZrBwkb1vTGkBIfn,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B599013,notSet,,B599013,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,0,,,,Incomplete: First Survey,False,,7,True
3450,2022-09-12 16:17:00,9/12/2022 16:18,IP Address,100,54,True,9/12/2022 16:18,R_2rGHBhbmW7MgEGG,,,,,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B979097,notSet,,B979097,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,0,,,,No to Consent: First Survey,False,,7,True
3456,2022-09-12 16:24:00,9/12/2022 16:31,IP Address,100,422,True,9/12/2022 16:31,R_2dMFgxHG4wKX5aa,,,,,anonymous,EN,Yes,,,Chrome,105.0.5195.77,Android 12,360x800,Very little,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Disagree,Disagree,Strongly Disagree,Slightly Disagree,Slightly Disagree,Agree,Strongly Agree,Agree,Slightly Agree,Slightly Disagree,Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Agree,Slightly Disagree,A few times a year,B298920,arm1_control,,B298920,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 16:32,9/12/2022 16:41,IP Address,100.0,538.0,True,9/12/2022 16:41,R_2ahFM9XkyFQKnvp,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Bachelor degree,53.0,Female,True,Real,,,Scam,,,Scam,,,Scam,,,Real,,,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,True,True,9/12/2022 16:43,9/12/2022 16:45,IP Address,100.0,82.0,True,9/12/2022 16:45,R_2RPvHW99jBFMbHi,,,,,anonymous,EN,Someone selling fraudulent goods or services,Yes,50,Yes,Yes,Hardly ever,Hardly ever,Hardly ever,,True,1,True,3,4.0,1.0,0.0,Keep,False,False,7,True
