StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,govt_trust_1,govt_trust_2,govt_trust_3,govt_trust_4,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,surveyArm,PROLIFIC_PID,PID
8/16/2022 21:35,8/16/2022 21:40,IP Address,100,311,TRUE,8/16/2022 21:40,R_21soTjOSXwkL3Cp,,,,,anonymous,EN,Yes,,Chrome,103.0.0.0,Macintosh,1440x900,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Once a month,arm3_tips,604b0c26338ebd13e3fa5251,604b0c26338ebd13e3fa5251
8/16/2022 21:36,8/16/2022 21:41,IP Address,100,280,TRUE,8/16/2022 21:41,R_UtnvvOJiEVmTf7b,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Windows NT 10.0,1920x1080,Very little,Angry,Only some of the time,Government should do more to solve problems.,Slightly Agree,Disagree,Neither Agree nor Disagree,Agree,Slightly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Once a week,arm4_interactive,62852880d0adbe3f66b92efc,62852880d0adbe3f66b92efc
8/16/2022 21:14,8/16/2022 21:41,IP Address,100,1626,TRUE,8/16/2022 21:41,R_3kGucMaXEduOBRK,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Strongly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Agree,Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Disagree,Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,A few times a year,arm4_interactive,628b9671074e6ea7b5867a57,628b9671074e6ea7b5867a57
8/16/2022 21:38,8/16/2022 21:41,IP Address,100,230,TRUE,8/16/2022 21:41,R_2AKVPJ8vPHQcxLy,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Windows NT 10.0,3440x1440,Quite a lot,Frustrated,Most of the time,Government should do more to solve problems.,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,A few times a week / Daily,arm2_generalinfo,600735ac42969f1dbea8a16f,600735ac42969f1dbea8a16f
8/16/2022 21:40,8/16/2022 21:41,IP Address,100,98,TRUE,8/16/2022 21:41,R_3JLAmUaWEMpaiR7,,,,,anonymous,EN,Yes,,Chrome,103.0.0.0,Android 12,360x800,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Slightly Agree,Agree,Agree,Once a week,arm3_tips,57ad04adddc11d00015bb1c3,57ad04adddc11d00015bb1c3
8/16/2022 21:32,8/16/2022 21:42,IP Address,100,550,TRUE,8/16/2022 21:42,R_0eUlnpKAr77VSpj,,,,,anonymous,EN,Yes,,Chrome,103.0.0.0,CrOS x86_64 14816.131.0,1536x864,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Strongly Disagree,Disagree,Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Once a month,arm3_tips,61078d5b0fe8321f195de011,61078d5b0fe8321f195de011
8/16/2022 21:40,8/16/2022 21:42,IP Address,100,108,TRUE,8/16/2022 21:42,R_1FEUqoEqb4O6OoW,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Windows NT 10.0,1920x1080,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Slightly Agree,Slightly Agree,Strongly Agree,Disagree,Slightly Agree,Slightly Disagree,Strongly Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Once a week,arm2_generalinfo,5febd397ad8fbad21bcd6182,5febd397ad8fbad21bcd6182
8/16/2022 21:39,8/16/2022 21:42,IP Address,100,163,TRUE,8/16/2022 21:42,R_3P83Li8aQjLYyeQ,,,,,anonymous,EN,Yes,,Chrome,102.0.0.0,Android 12,412x869,Very little,Frustrated,Never,Government is doing too many things better left to businesses and individuals.,Agree,Slightly Disagree,Slightly Disagree,Agree,Disagree,Slightly Agree,Strongly Agree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,A few times a week / Daily,arm4_interactive,5ff130909568d550c6e80d68,5ff130909568d550c6e80d68
8/16/2022 21:40,8/16/2022 21:42,IP Address,100,96,TRUE,8/16/2022 21:42,R_2q3iC4q3JVs527w,,,,,anonymous,EN,Yes,,Safari,15.5,Macintosh,1440x900,Some,Frustrated,Most of the time,Government should do more to solve problems.,Agree,Slightly Agree,Slightly Agree,Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Once a week,arm3_tips,6293f40cb830603d3dbe5d9a,6293f40cb830603d3dbe5d9a
8/16/2022 21:40,8/16/2022 21:42,IP Address,100,171,TRUE,8/16/2022 21:42,R_eKFPGqSReWFEzwB,,,,,anonymous,EN,Yes,,Chrome,103.0.0.0,Macintosh,1440x900,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Disagree,Strongly Disagree,Agree,Slightly Agree,Slightly Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Once a week,arm1_control,5e680c9f65bd0b0be56430a4,5e680c9f65bd0b0be56430a4
8/16/2022 21:40,8/16/2022 21:43,IP Address,100,156,TRUE,8/16/2022 21:43,R_1F2u4pwTBbJVlEq,,,,,anonymous,EN,Yes,,Safari iPhone,15.6,iPhone,390x844,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a year,arm2_generalinfo,60023df907eaeb22b2f70789,60023df907eaeb22b2f70789
8/16/2022 21:40,8/16/2022 21:43,IP Address,100,185,TRUE,8/16/2022 21:43,R_1jVrku0Hq6uvXSb,,,,,anonymous,EN,Yes,,Firefox,103,Windows NT 10.0,1366x768,Some,Frustrated,Most of the time,Government should do more to solve problems.,Slightly Agree,Strongly Disagree,Disagree,Slightly Agree,Slightly Agree,,Strongly Agree,Agree,Slightly Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Once a month,arm1_control,5f2c4bf4e4f3080e6a469fcc,5f2c4bf4e4f3080e6a469fcc
8/16/2022 21:27,8/16/2022 21:43,IP Address,100,1001,TRUE,8/16/2022 21:43,R_21aq0nuvXAPP4eB,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Windows NT 10.0,2560x1440,Very little,Angry,Only some of the time,Government should do more to solve problems.,Strongly Agree,Agree,Slightly Agree,Slightly Agree,Disagree,Slightly Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,arm4_interactive,5c7a402a2e2df80016d43367,5c7a402a2e2df80016d43367
8/16/2022 21:40,8/16/2022 21:44,IP Address,100,292,TRUE,8/16/2022 21:44,R_09bNL8VlK7g01CF,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Windows NT 10.0,1920x1080,Some,Basically content,Most of the time,Government should do more to solve problems.,Disagree,Slightly Disagree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Agree,Agree,Agree,Slightly Agree,Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Once a week,arm4_interactive,5d0d191cee6ec90019aa6116,5d0d191cee6ec90019aa6116
8/16/2022 21:41,8/16/2022 21:45,IP Address,100,207,TRUE,8/16/2022 21:45,R_24uQaut2z5XGAoy,,,,,anonymous,EN,Yes,,Edge,104.0.1293.47,Windows NT 10.0,3440x1440,Very little,Frustrated,Never,Government is doing too many things better left to businesses and individuals.,Agree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Slightly Agree,Slightly Agree,Disagree,Disagree,Slightly Disagree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Disagree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Once a week,arm3_tips,60ec605ad05711c26f3c37aa,60ec605ad05711c26f3c37aa
8/16/2022 21:43,8/16/2022 21:45,IP Address,100,129,TRUE,8/16/2022 21:45,R_5hwZvMetz29HVXr,,,,,anonymous,EN,Yes,,Chrome iPhone,104.0.5112.88,iPhone,390x844,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,A few times a week / Daily,arm1_control,5e9a2f95fe11450cc4a6b2be,5e9a2f95fe11450cc4a6b2be
8/16/2022 21:43,8/16/2022 21:45,IP Address,100,117,TRUE,8/16/2022 21:45,R_3IcquX9Yo41C7Hs,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Windows NT 10.0,1920x1080,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Disagree,Disagree,Slightly Agree,Slightly Agree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,A few times a year,arm1_control,5ba596467c0ebe0001269842,5ba596467c0ebe0001269842
8/16/2022 21:39,8/16/2022 21:46,IP Address,100,399,TRUE,8/16/2022 21:46,R_2afygJOBwU5EJ2o,,,,,anonymous,EN,Yes,,Chrome,102.0.0.0,Macintosh,1440x900,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Neither Agree nor Disagree,Strongly Disagree,Slightly Agree,Slightly Agree,Agree,Strongly Agree,Agree,Agree,Slightly Disagree,Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Agree,Neither Agree nor Disagree,Once a month,arm1_control,6172316cd8b547db367c4e8e,6172316cd8b547db367c4e8e
8/16/2022 21:43,8/16/2022 21:46,IP Address,100,177,TRUE,8/16/2022 21:46,R_NWvEE6cVuJ0Ak81,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Disagree,Slightly Disagree,Slightly Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,A few times a week / Daily,arm2_generalinfo,5843e65e56019d0001f6a305,5843e65e56019d0001f6a305
8/16/2022 21:41,8/16/2022 21:46,IP Address,100,332,TRUE,8/16/2022 21:46,R_2SH56xNGSHZyDe9,,,,,anonymous,EN,Yes,,Edge,104.0.1293.54,Windows NT 10.0,1536x864,Some,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Disagree,Slightly Agree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Disagree,Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Agree,Slightly Disagree,Once a week,arm2_generalinfo,623666be98139b323ce77f86,623666be98139b323ce77f86
8/16/2022 21:42,8/16/2022 21:46,IP Address,100,270,TRUE,8/16/2022 21:46,R_Til1fLiyKZ6w0hz,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Android 12,360x780,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Agree,Strongly Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,A few times a week / Daily,arm3_tips,610f1b7eb555ef3ccf2398db,610f1b7eb555ef3ccf2398db
8/16/2022 21:42,8/16/2022 21:47,IP Address,100,252,TRUE,8/16/2022 21:47,R_24qqz4iMOnSo8tf,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Windows NT 10.0,1368x912,Some,Frustrated,Most of the time,Government should do more to solve problems.,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,Agree,Slightly Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Agree,Agree,Once a month,arm4_interactive,5fc5c6e3dfa8ca1557012d44,5fc5c6e3dfa8ca1557012d44
8/16/2022 21:42,8/16/2022 21:47,IP Address,100,308,TRUE,8/16/2022 21:47,R_3IRMZh2qfAUKILv,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Windows NT 10.0,1366x768,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Once a year,arm3_tips,548cdd6bfdf99b586046fb39,548cdd6bfdf99b586046fb39
8/16/2022 21:45,8/16/2022 21:47,IP Address,100,124,TRUE,8/16/2022 21:47,R_3J9MpxQmHrGNHU3,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Android 12,412x883,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Slightly Agree,Disagree,Disagree,Slightly Agree,Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,A few times a week / Daily,arm1_control,5c3161130cfe9a00012f71ff,5c3161130cfe9a00012f71ff
8/16/2022 21:44,8/16/2022 21:48,IP Address,100,204,TRUE,8/16/2022 21:48,R_3dSUn6pKlkqhdMs,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Windows NT 10.0,1920x1080,Some,Basically content,Only some of the time,Government should do more to solve problems.,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Slightly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Once a month,arm2_generalinfo,628e3b1df14fee48e3b118b8,628e3b1df14fee48e3b118b8
8/16/2022 21:42,8/16/2022 21:48,IP Address,100,345,TRUE,8/16/2022 21:48,R_3MMZ8EACTniRvoj,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Windows NT 10.0,1280x720,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Once a week,arm4_interactive,5decaac46e09cf3792805023,5decaac46e09cf3792805023
8/16/2022 21:44,8/16/2022 21:48,IP Address,100,209,TRUE,8/16/2022 21:48,R_2bVJFWcmKOablHL,,,,,anonymous,EN,Yes,,Safari iPhone,15.6,iPhone,390x844,Very little,Angry,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Strongly Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Neither Agree nor Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Once a month,arm2_generalinfo,610841cb623bdc27b95987b2,610841cb623bdc27b95987b2
8/16/2022 21:31,8/16/2022 21:48,IP Address,100,996,TRUE,8/16/2022 21:48,R_ZrTDapUOMeHk58J,,,,,anonymous,EN,Yes,,Chrome iPad,104.0.5112.88,iPad,768x1024,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Agree,Slightly Agree,Strongly Agree,Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Agree,Slightly Agree,Agree,Agree,A few times a year,arm1_control,629f600f0e7c09ec275bfdc2,629f600f0e7c09ec275bfdc2
8/16/2022 21:47,8/16/2022 21:48,IP Address,100,103,TRUE,8/16/2022 21:48,R_2SIjzfcJstWhosI,,,,,anonymous,EN,Yes,,Safari iPhone,15.3,iPhone,390x844,Very little,Angry,Never,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Agree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Disagree,Disagree,Slightly Agree,Disagree,Disagree,Disagree,Strongly Disagree,Once a month,arm2_generalinfo,6100705dc18c2afecaf8d04c,6100705dc18c2afecaf8d04c
8/16/2022 21:44,8/16/2022 21:48,IP Address,100,274,TRUE,8/16/2022 21:48,R_210whFQMSCy9ZVr,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Android 11,360x780,Some,Frustrated,Most of the time,Government is doing too many things better left to businesses and individuals.,Disagree,Slightly Agree,Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Slightly Disagree,Agree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Once a month,arm4_interactive,59b1eea20516f6000197c253,59b1eea20516f6000197c253
8/16/2022 21:47,8/16/2022 21:49,IP Address,100,108,TRUE,8/16/2022 21:49,R_21yNwpGLGhZCrxo,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Windows NT 10.0,1920x1080,Quite a lot,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Strongly Agree,Agree,Slightly Disagree,Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Strongly Agree,Agree,Agree,Neither Agree nor Disagree,Disagree,Slightly Agree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Once a week,arm2_generalinfo,5aed0f1c7ed5460001575004,5aed0f1c7ed5460001575004
8/16/2022 21:43,8/16/2022 21:49,IP Address,100,350,TRUE,8/16/2022 21:49,R_29bt7F9WAbsJjj3,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Windows NT 10.0,1360x768,None at all,Basically content,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Once a month,arm4_interactive,61451e21a303bee08cbb86ea,61451e21a303bee08cbb86ea
8/16/2022 21:43,8/16/2022 21:49,IP Address,100,381,TRUE,8/16/2022 21:49,R_2OOSX1HUmhiAT8w,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Android 12,412x869,Very little,Angry,Only some of the time,Government should do more to solve problems.,Agree,Agree,Slightly Agree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Slightly Agree,Agree,Disagree,Disagree,Agree,Slightly Agree,Disagree,Slightly Agree,Slightly Agree,Disagree,Once a week,arm3_tips,62e1d578657cd5107baebdcb,62e1d578657cd5107baebdcb
8/16/2022 21:47,8/16/2022 21:50,IP Address,100,134,TRUE,8/16/2022 21:50,R_2Crn6mS0O6Jk20y,,,,,anonymous,EN,Yes,,Chrome,104.0.5112.79,Macintosh,1440x900,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Disagree,Slightly Agree,Agree,Agree,Slightly Disagree,Slightly Agree,Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Disagree,Once a week,arm4_interactive,60fe37feeeaa55a3fcd89263,60fe37feeeaa55a3fcd89263
